"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"1","CRRI Mathura Road, Delhi - IMD","pm10",133.18,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 18:00:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"2","Lodhi Road, Delhi - IMD","pm10",18.72,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 18:00:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"3","Aya Nagar, Delhi - IMD","pm10",46.11,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 18:00:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"4","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 18:00:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"5","R K Puram, Delhi - DPCC","pm10",83,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 17:30:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"6","DTU, Delhi - CPCB","pm10",162,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 17:30:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"7","ITO, Delhi - CPCB","pm10",386,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 17:30:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"8","Aya Nagar, Delhi - IMD","pm10",58.73,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 17:15:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"9","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 17:15:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"10","CRRI Mathura Road, Delhi - IMD","pm10",111.57,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 17:15:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"11","Lodhi Road, Delhi - IMD","pm10",11.48,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 17:15:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"12","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",99,"µg/m³","IN","Delhi",28.58028,77.233829,2020-05-04 16:45:00,2020-05-04,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"13","Aya Nagar, Delhi - IMD","pm10",56.81,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 16:45:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"14","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",95,"µg/m³","IN","Delhi",28.611281,77.237738,2020-05-04 16:45:00,2020-05-04,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"15","CRRI Mathura Road, Delhi - IMD","pm10",115.99,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 16:45:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"16","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 16:45:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"17","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",96,"µg/m³","IN","Delhi",28.498571,77.26484,2020-05-04 16:45:00,2020-05-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"18","Dwarka-Sector 8, Delhi - DPCC ","pm10",123,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-05-04 16:45:00,2020-05-04,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"19","Sirifort, Delhi - CPCB","pm10",105,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-05-04 16:45:00,2020-05-04,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"20","R K Puram, Delhi - DPCC","pm10",105,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 16:45:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"21","Mandir Marg, Delhi - DPCC","pm10",114,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 16:45:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"22","DTU, Delhi - CPCB","pm10",162,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 16:45:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"23","ITO, Delhi - CPCB","pm10",416,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 16:45:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"24","Lodhi Road, Delhi - IMD","pm10",-1.44,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 16:45:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"25","Rohini, Delhi - DPCC","pm10",167,"µg/m³","IN","Delhi",28.732528,77.11992,2020-05-04 16:45:00,2020-05-04,"Delhi","Rohini%2C+Delhi+-+DPCC"
"26","Sonia Vihar, Delhi - DPCC","pm10",143,"µg/m³","IN","Delhi",28.710508,77.249485,2020-05-04 16:45:00,2020-05-04,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"27","CRRI Mathura Road, Delhi - IMD","pm10",122.47,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 16:30:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"28","Aya Nagar, Delhi - IMD","pm10",49.16,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 16:30:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
