"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"11","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",55,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-11 00:00:00,2020-04-11,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"12","Dwarka-Sector 8, Delhi - DPCC ","pm25",74,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-11 00:00:00,2020-04-11,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"13","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-11 00:00:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"14","IGI Airport (T3), Delhi - IMD","pm25",79.66,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-11 00:00:00,2020-04-11,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"15","Mandir Marg, Delhi - DPCC","pm25",66,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-11 00:00:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"16","Lodhi Road, Delhi - IMD","pm25",71.95,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-11 00:00:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"17","Punjabi Bagh, Delhi - DPCC","pm25",90,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-11 00:00:00,2020-04-11,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"18","North Campus, DU, Delhi - IMD","pm25",72.19,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-11 00:00:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"19","R K Puram, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-11 00:00:00,2020-04-11,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"20","Aya Nagar, Delhi - IMD","pm25",38.35,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-11 00:00:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"21","Sonia Vihar, Delhi - DPCC","pm25",90,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-11 00:00:00,2020-04-11,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"22","DTU, Delhi - CPCB","pm25",68.55,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-11 00:00:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"23","Alipur, Delhi - DPCC","pm25",68,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-11 00:00:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"24","ITO, Delhi - CPCB","pm25",119,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-11 00:00:00,2020-04-11,"Delhi","ITO%2C+Delhi+-+CPCB"
"25","Sri Aurobindo Marg, Delhi - DPCC","pm25",58,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-11 00:00:00,2020-04-11,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"26","NSIT Dwarka, Delhi - CPCB","pm25",39.67,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-10 23:45:00,2020-04-11,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"27","Dwarka-Sector 8, Delhi - DPCC ","pm25",74,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-10 23:45:00,2020-04-11,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"28","Pusa, Delhi - IMD","pm25",-19.72,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 23:45:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"29","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 23:45:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"30","Ashok Vihar, Delhi - DPCC","pm25",141,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-10 23:45:00,2020-04-11,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"31","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",55,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-10 23:45:00,2020-04-11,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"32","Jahangirpuri, Delhi - DPCC","pm25",128,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-10 23:45:00,2020-04-11,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"33","Okhla Phase-2, Delhi - DPCC","pm25",84,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-10 23:45:00,2020-04-11,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"34","Wazirpur, Delhi - DPCC","pm25",128,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-10 23:45:00,2020-04-11,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"35","Vivek Vihar, Delhi - DPCC","pm25",180,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-10 23:45:00,2020-04-11,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"36","Mundka, Delhi - DPCC","pm25",83,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-10 23:45:00,2020-04-11,"Delhi","Mundka%2C+Delhi+-+DPCC"
"37","Sri Aurobindo Marg, Delhi - DPCC","pm25",64,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-10 23:45:00,2020-04-11,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"38","Rohini, Delhi - DPCC","pm25",68,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-10 23:45:00,2020-04-11,"Delhi","Rohini%2C+Delhi+-+DPCC"
"39","Aya Nagar, Delhi - IMD","pm25",32.09,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 23:45:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"40","Lodhi Road, Delhi - IMD","pm25",64.94,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 23:45:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"41","North Campus, DU, Delhi - IMD","pm25",74.49,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-10 23:45:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"42","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",11.9,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-10 23:45:00,2020-04-11,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"43","ITO, Delhi - CPCB","pm25",119,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-10 23:45:00,2020-04-11,"Delhi","ITO%2C+Delhi+-+CPCB"
"44","Mandir Marg, Delhi - DPCC","pm25",66,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-10 23:45:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"45","Najafgarh, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-10 23:45:00,2020-04-11,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"46","Alipur, Delhi - DPCC","pm25",70,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 23:45:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"47","CRRI Mathura Road, Delhi - IMD","pm25",95.62,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-10 23:45:00,2020-04-11,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"48","DTU, Delhi - CPCB","pm25",68.55,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 23:45:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"49","Shadipur, Delhi - CPCB","pm25",17.85,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-10 23:45:00,2020-04-11,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"50","Patparganj, Delhi - DPCC","pm25",88,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-10 23:30:00,2020-04-11,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"51","Alipur, Delhi - DPCC","pm25",70,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 23:30:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"52","Najafgarh, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-10 23:30:00,2020-04-11,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"53","R K Puram, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-10 23:30:00,2020-04-11,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"54","Nehru Nagar, Delhi - DPCC","pm25",94,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-10 23:30:00,2020-04-11,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"55","Sonia Vihar, Delhi - DPCC","pm25",90,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-10 23:30:00,2020-04-11,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"56","DTU, Delhi - CPCB","pm25",68.87,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 23:30:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"57","Rohini, Delhi - DPCC","pm25",68,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-10 23:30:00,2020-04-11,"Delhi","Rohini%2C+Delhi+-+DPCC"
"58","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",55,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-10 23:30:00,2020-04-11,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"59","Vivek Vihar, Delhi - DPCC","pm25",180,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-10 23:30:00,2020-04-11,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"60","IGI Airport (T3), Delhi - IMD","pm25",66.21,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-10 23:30:00,2020-04-11,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"61","North Campus, DU, Delhi - IMD","pm25",67.48,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-10 23:30:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"62","Jahangirpuri, Delhi - DPCC","pm25",128,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-10 23:30:00,2020-04-11,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"63","NSIT Dwarka, Delhi - CPCB","pm25",39.76,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-10 23:30:00,2020-04-11,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"64","Ashok Vihar, Delhi - DPCC","pm25",141,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-10 23:30:00,2020-04-11,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"65","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 23:30:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"66","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",55,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-10 23:30:00,2020-04-11,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"67","ITO, Delhi - CPCB","pm25",118,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-10 23:30:00,2020-04-11,"Delhi","ITO%2C+Delhi+-+CPCB"
"68","Aya Nagar, Delhi - IMD","pm25",41.02,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 23:30:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"69","Bawana, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-10 23:30:00,2020-04-11,"Delhi","Bawana%2C+Delhi+-+DPCC"
"70","CRRI Mathura Road, Delhi - IMD","pm25",82.77,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-10 23:30:00,2020-04-11,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"71","Lodhi Road, Delhi - IMD","pm25",71.03,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 23:30:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"72","Pusa, Delhi - IMD","pm25",-14.8,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 23:30:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"73","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",11.9,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-10 23:30:00,2020-04-11,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"74","US Diplomatic Post: New Delhi","pm25",62,"µg/m³","IN","Delhi",28.63576,77.22445,2020-04-10 23:30:00,2020-04-11,"Delhi","US+Diplomatic+Post%3A+New+Delhi"
"75","Dwarka-Sector 8, Delhi - DPCC ","pm25",74,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-10 23:30:00,2020-04-11,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"76","Shadipur, Delhi - CPCB","pm25",17.85,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-10 23:30:00,2020-04-11,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"77","Punjabi Bagh, Delhi - DPCC","pm25",90,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-10 23:30:00,2020-04-11,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"78","Alipur, Delhi - DPCC","pm25",70,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 23:15:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"79","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",10.4,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-10 23:15:00,2020-04-11,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"80","R K Puram, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-10 23:15:00,2020-04-11,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"81","DTU, Delhi - CPCB","pm25",69.47,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 23:15:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"82","Punjabi Bagh, Delhi - DPCC","pm25",90,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-10 23:15:00,2020-04-11,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"83","CRRI Mathura Road, Delhi - IMD","pm25",94.06,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-10 23:15:00,2020-04-11,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"84","North Campus, DU, Delhi - IMD","pm25",69.04,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-10 23:15:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"85","Sri Aurobindo Marg, Delhi - DPCC","pm25",64,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-10 23:15:00,2020-04-11,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"86","Shadipur, Delhi - CPCB","pm25",12.8,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-10 23:15:00,2020-04-11,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"87","Pusa, Delhi - IMD","pm25",-16,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 23:15:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"88","Aya Nagar, Delhi - IMD","pm25",42.1,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 23:15:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"89","Lodhi Road, Delhi - IMD","pm25",69.82,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 23:15:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"90","NSIT Dwarka, Delhi - CPCB","pm25",43.89,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-10 23:15:00,2020-04-11,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"91","Mundka, Delhi - DPCC","pm25",83,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-10 23:15:00,2020-04-11,"Delhi","Mundka%2C+Delhi+-+DPCC"
"92","Vivek Vihar, Delhi - DPCC","pm25",180,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-10 23:15:00,2020-04-11,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"93","Wazirpur, Delhi - DPCC","pm25",128,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-10 23:15:00,2020-04-11,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"94","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 23:15:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"95","Okhla Phase-2, Delhi - DPCC","pm25",84,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-10 23:15:00,2020-04-11,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"96","Mandir Marg, Delhi - DPCC","pm25",66,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-10 23:15:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"97","Ashok Vihar, Delhi - DPCC","pm25",141,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-10 23:15:00,2020-04-11,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"98","Najafgarh, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-10 23:15:00,2020-04-11,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"99","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",55,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-10 23:15:00,2020-04-11,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"100","Pusa, Delhi - IMD","pm25",-26.37,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 23:00:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"101","Patparganj, Delhi - DPCC","pm25",85,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-10 23:00:00,2020-04-11,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"102","NSIT Dwarka, Delhi - CPCB","pm25",43.89,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-10 23:00:00,2020-04-11,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"103","Shadipur, Delhi - CPCB","pm25",12.74,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-10 23:00:00,2020-04-11,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"104","Bawana, Delhi - DPCC","pm25",72,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-10 23:00:00,2020-04-11,"Delhi","Bawana%2C+Delhi+-+DPCC"
"105","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",55,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-10 23:00:00,2020-04-11,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"106","Nehru Nagar, Delhi - DPCC","pm25",79,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-10 23:00:00,2020-04-11,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"107","Mandir Marg, Delhi - DPCC","pm25",60,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-10 23:00:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"108","Aya Nagar, Delhi - IMD","pm25",30.59,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 23:00:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"109","R K Puram, Delhi - DPCC","pm25",53,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-10 23:00:00,2020-04-11,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"110","CRRI Mathura Road, Delhi - IMD","pm25",88.08,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-10 23:00:00,2020-04-11,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"111","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",10.4,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-10 23:00:00,2020-04-11,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"112","Punjabi Bagh, Delhi - DPCC","pm25",84,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-10 23:00:00,2020-04-11,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"113","DTU, Delhi - CPCB","pm25",69.47,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 23:00:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"114","ITO, Delhi - CPCB","pm25",115,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-10 23:00:00,2020-04-11,"Delhi","ITO%2C+Delhi+-+CPCB"
"115","Sonia Vihar, Delhi - DPCC","pm25",92,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-10 23:00:00,2020-04-11,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"116","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",77,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 23:00:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"117","IGI Airport (T3), Delhi - IMD","pm25",74.62,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-10 23:00:00,2020-04-11,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"118","Alipur, Delhi - DPCC","pm25",70,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 23:00:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"119","Lodhi Road, Delhi - IMD","pm25",59.27,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 23:00:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"120","Dwarka-Sector 8, Delhi - DPCC ","pm25",66,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-10 23:00:00,2020-04-11,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"121","North Campus, DU, Delhi - IMD","pm25",65.66,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-10 23:00:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"122","NSIT Dwarka, Delhi - CPCB","pm25",43.89,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-10 22:45:00,2020-04-11,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"123","Wazirpur, Delhi - DPCC","pm25",125,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-10 22:45:00,2020-04-11,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"124","Rohini, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-10 22:45:00,2020-04-11,"Delhi","Rohini%2C+Delhi+-+DPCC"
"125","DTU, Delhi - CPCB","pm25",69.47,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 22:45:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"126","Ashok Vihar, Delhi - DPCC","pm25",112,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-10 22:45:00,2020-04-11,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"127","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",77,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 22:45:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"128","Aya Nagar, Delhi - IMD","pm25",36.17,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 22:45:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"129","Nehru Nagar, Delhi - DPCC","pm25",79,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-10 22:45:00,2020-04-11,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"130","Najafgarh, Delhi - DPCC","pm25",59,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-10 22:45:00,2020-04-11,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"131","Mandir Marg, Delhi - DPCC","pm25",60,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-10 22:45:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
