"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"16","Shadipur, Delhi - CPCB","pm25",14.26,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-07 00:00:00,2020-03-07,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"17","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",16.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-07 00:00:00,2020-03-07,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"18","Najafgarh, Delhi - DPCC","pm25",8,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-07 00:00:00,2020-03-07,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"19","Narela, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-07 00:00:00,2020-03-07,"Delhi","Narela%2C+Delhi+-+DPCC"
"20","Sirifort, Delhi - CPCB","pm25",16,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-07 00:00:00,2020-03-07,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"21","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-07 00:00:00,2020-03-07,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"22","Sri Aurobindo Marg, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-07 00:00:00,2020-03-07,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"23","Patparganj, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-07 00:00:00,2020-03-07,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"24","Dwarka-Sector 8, Delhi - DPCC ","pm25",16,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-07 00:00:00,2020-03-07,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"25","Sonia Vihar, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-07 00:00:00,2020-03-07,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"26","Mundka, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-07 00:00:00,2020-03-07,"Delhi","Mundka%2C+Delhi+-+DPCC"
"27","NSIT Dwarka, Delhi - CPCB","pm25",29.4,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-03-06 23:45:00,2020-03-07,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"28","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-06 23:45:00,2020-03-07,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"29","Sonia Vihar, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-06 23:45:00,2020-03-07,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"30","ITO, Delhi - CPCB","pm25",0,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-06 23:45:00,2020-03-07,"Delhi","ITO%2C+Delhi+-+CPCB"
"31","DTU, Delhi - CPCB","pm25",17.11,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-06 23:45:00,2020-03-07,"Delhi","DTU%2C+Delhi+-+CPCB"
"32","Alipur, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-06 23:45:00,2020-03-07,"Delhi","Alipur%2C+Delhi+-+DPCC"
"33","Najafgarh, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-06 23:45:00,2020-03-07,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"34","Narela, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-06 23:45:00,2020-03-07,"Delhi","Narela%2C+Delhi+-+DPCC"
"35","North Campus, DU, Delhi - IMD","pm25",-1.39,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-06 23:45:00,2020-03-07,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"36","CRRI Mathura Road, Delhi - IMD","pm25",21.16,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-06 23:45:00,2020-03-07,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"37","Pusa, Delhi - IMD","pm25",0.95,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-06 23:45:00,2020-03-07,"Delhi","Pusa%2C+Delhi+-+IMD"
"38","Aya Nagar, Delhi - IMD","pm25",3.99,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-06 23:45:00,2020-03-07,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"39","Lodhi Road, Delhi - IMD","pm25",20.71,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-06 23:45:00,2020-03-07,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"40","IGI Airport (T3), Delhi - IMD","pm25",18.24,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-03-06 23:45:00,2020-03-07,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"41","Sirifort, Delhi - CPCB","pm25",16,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-06 23:45:00,2020-03-07,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"42","Rohini, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-06 23:45:00,2020-03-07,"Delhi","Rohini%2C+Delhi+-+DPCC"
"43","Vivek Vihar, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-06 23:45:00,2020-03-07,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"44","Patparganj, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-06 23:45:00,2020-03-07,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"45","Sri Aurobindo Marg, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-06 23:45:00,2020-03-07,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"46","Mundka, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-06 23:45:00,2020-03-07,"Delhi","Mundka%2C+Delhi+-+DPCC"
"47","Nehru Nagar, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-06 23:45:00,2020-03-07,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"48","Jahangirpuri, Delhi - DPCC","pm25",7,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-06 23:45:00,2020-03-07,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"49","Dwarka-Sector 8, Delhi - DPCC ","pm25",16,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-06 23:45:00,2020-03-07,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"50","Shadipur, Delhi - CPCB","pm25",14.26,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-06 23:45:00,2020-03-07,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"51","Mandir Marg, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-06 23:45:00,2020-03-07,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"52","Okhla Phase-2, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-06 23:45:00,2020-03-07,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"53","Anand Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.646835,77.316032,2020-03-06 23:45:00,2020-03-07,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"54","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",16.1,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-06 23:45:00,2020-03-07,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"55","Narela, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-06 23:30:00,2020-03-07,"Delhi","Narela%2C+Delhi+-+DPCC"
"56","Sri Aurobindo Marg, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-06 23:30:00,2020-03-07,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"57","Alipur, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-06 23:30:00,2020-03-07,"Delhi","Alipur%2C+Delhi+-+DPCC"
"58","Shadipur, Delhi - CPCB","pm25",14.26,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-06 23:30:00,2020-03-07,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"59","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",16.3,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-06 23:30:00,2020-03-07,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"60","NSIT Dwarka, Delhi - CPCB","pm25",29.4,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-03-06 23:30:00,2020-03-07,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"61","Pusa, Delhi - IMD","pm25",5.4,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-06 23:30:00,2020-03-07,"Delhi","Pusa%2C+Delhi+-+IMD"
"62","Lodhi Road, Delhi - IMD","pm25",9.48,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-06 23:30:00,2020-03-07,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"63","Aya Nagar, Delhi - IMD","pm25",-0.8,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-06 23:30:00,2020-03-07,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"64","North Campus, DU, Delhi - IMD","pm25",-4.69,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-06 23:30:00,2020-03-07,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"65","CRRI Mathura Road, Delhi - IMD","pm25",22.33,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-06 23:30:00,2020-03-07,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"66","Jahangirpuri, Delhi - DPCC","pm25",7,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-06 23:30:00,2020-03-07,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"67","Dwarka-Sector 8, Delhi - DPCC ","pm25",16,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-06 23:30:00,2020-03-07,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"68","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-06 23:30:00,2020-03-07,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"69","Sonia Vihar, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-06 23:30:00,2020-03-07,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"70","Nehru Nagar, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-06 23:30:00,2020-03-07,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"71","R K Puram, Delhi - DPCC","pm25",8,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-06 23:30:00,2020-03-07,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"72","Sirifort, Delhi - CPCB","pm25",16,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-06 23:30:00,2020-03-07,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"73","Patparganj, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-06 23:30:00,2020-03-07,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"74","Rohini, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-06 23:30:00,2020-03-07,"Delhi","Rohini%2C+Delhi+-+DPCC"
"75","US Diplomatic Post: New Delhi","pm25",13,"µg/m³","IN","Delhi",28.63576,77.22445,2020-03-06 23:30:00,2020-03-07,"Delhi","US+Diplomatic+Post%3A+New+Delhi"
"76","Anand Vihar, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.646835,77.316032,2020-03-06 23:30:00,2020-03-07,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"77","Okhla Phase-2, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-06 23:30:00,2020-03-07,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"78","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-06 23:30:00,2020-03-07,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"79","Najafgarh, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-06 23:30:00,2020-03-07,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"80","ITO, Delhi - CPCB","pm25",1,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-06 23:30:00,2020-03-07,"Delhi","ITO%2C+Delhi+-+CPCB"
"81","Vivek Vihar, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-06 23:30:00,2020-03-07,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"82","Mandir Marg, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-06 23:30:00,2020-03-07,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"83","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",20.4,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-06 23:15:00,2020-03-07,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"84","North Campus, DU, Delhi - IMD","pm25",0.53,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-06 23:15:00,2020-03-07,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"85","R K Puram, Delhi - DPCC","pm25",8,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-06 23:15:00,2020-03-07,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"86","ITO, Delhi - CPCB","pm25",2,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-06 23:15:00,2020-03-07,"Delhi","ITO%2C+Delhi+-+CPCB"
"87","Sirifort, Delhi - CPCB","pm25",13,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-06 23:15:00,2020-03-07,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"88","Patparganj, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-06 23:15:00,2020-03-07,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"89","Sonia Vihar, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-06 23:15:00,2020-03-07,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"90","Mandir Marg, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-06 23:15:00,2020-03-07,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"91","Aya Nagar, Delhi - IMD","pm25",-9.71,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-06 23:15:00,2020-03-07,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"92","CRRI Mathura Road, Delhi - IMD","pm25",17.62,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-06 23:15:00,2020-03-07,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"93","Okhla Phase-2, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-06 23:15:00,2020-03-07,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"94","Najafgarh, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-06 23:15:00,2020-03-07,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"95","Nehru Nagar, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-06 23:15:00,2020-03-07,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"96","Lodhi Road, Delhi - IMD","pm25",10.33,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-06 23:15:00,2020-03-07,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"97","Mundka, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-06 23:15:00,2020-03-07,"Delhi","Mundka%2C+Delhi+-+DPCC"
"98","Vivek Vihar, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-06 23:15:00,2020-03-07,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"99","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-06 23:15:00,2020-03-07,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"100","Alipur, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-06 23:15:00,2020-03-07,"Delhi","Alipur%2C+Delhi+-+DPCC"
"101","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-06 23:15:00,2020-03-07,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"102","Pusa, Delhi - IMD","pm25",10.52,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-06 23:15:00,2020-03-07,"Delhi","Pusa%2C+Delhi+-+IMD"
"103","Dwarka-Sector 8, Delhi - DPCC ","pm25",16,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-06 23:15:00,2020-03-07,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"104","Rohini, Delhi - DPCC","pm25",23,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-06 23:15:00,2020-03-07,"Delhi","Rohini%2C+Delhi+-+DPCC"
"105","Narela, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-06 23:15:00,2020-03-07,"Delhi","Narela%2C+Delhi+-+DPCC"
"106","Jahangirpuri, Delhi - DPCC","pm25",7,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-06 23:15:00,2020-03-07,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"107","Sri Aurobindo Marg, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-06 23:15:00,2020-03-07,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"108","DTU, Delhi - CPCB","pm25",13.89,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-06 23:15:00,2020-03-07,"Delhi","DTU%2C+Delhi+-+CPCB"
"109","IGI Airport (T3), Delhi - IMD","pm25",14.27,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-03-06 23:15:00,2020-03-07,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"110","NSIT Dwarka, Delhi - CPCB","pm25",23.5,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-03-06 23:15:00,2020-03-07,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"111","Shadipur, Delhi - CPCB","pm25",23.53,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-06 23:15:00,2020-03-07,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"112","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-06 23:00:00,2020-03-07,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"113","ITO, Delhi - CPCB","pm25",5,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-06 23:00:00,2020-03-07,"Delhi","ITO%2C+Delhi+-+CPCB"
"114","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",20.4,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-06 23:00:00,2020-03-07,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"115","DTU, Delhi - CPCB","pm25",13.89,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-06 23:00:00,2020-03-07,"Delhi","DTU%2C+Delhi+-+CPCB"
"116","Nehru Nagar, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-06 23:00:00,2020-03-07,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"117","NSIT Dwarka, Delhi - CPCB","pm25",23.43,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-03-06 23:00:00,2020-03-07,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"118","Alipur, Delhi - DPCC","pm25",28,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-06 23:00:00,2020-03-07,"Delhi","Alipur%2C+Delhi+-+DPCC"
"119","Shadipur, Delhi - CPCB","pm25",23.53,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-06 23:00:00,2020-03-07,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"120","CRRI Mathura Road, Delhi - IMD","pm25",11.23,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-06 23:00:00,2020-03-07,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"121","Mundka, Delhi - DPCC","pm25",12,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-06 23:00:00,2020-03-07,"Delhi","Mundka%2C+Delhi+-+DPCC"
"122","Aya Nagar, Delhi - IMD","pm25",-23,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-06 23:00:00,2020-03-07,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"123","Vivek Vihar, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-06 23:00:00,2020-03-07,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"124","Sri Aurobindo Marg, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-06 23:00:00,2020-03-07,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"125","Sonia Vihar, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-06 23:00:00,2020-03-07,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"126","Narela, Delhi - DPCC","pm25",11,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-06 23:00:00,2020-03-07,"Delhi","Narela%2C+Delhi+-+DPCC"
"127","Patparganj, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-06 23:00:00,2020-03-07,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"128","Najafgarh, Delhi - DPCC","pm25",9,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-06 23:00:00,2020-03-07,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"129","Lodhi Road, Delhi - IMD","pm25",10.34,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-06 23:00:00,2020-03-07,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"130","Dwarka-Sector 8, Delhi - DPCC ","pm25",19,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-06 23:00:00,2020-03-07,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"131","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-06 23:00:00,2020-03-07,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"132","Mandir Marg, Delhi - DPCC","pm25",15,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-06 23:00:00,2020-03-07,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
