"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"87","Punjabi Bagh, Delhi - DPCC","pm25",36,"µg/m³","IN","Delhi",28.674045,77.131023,2020-02-21 23:15:00,2020-02-22,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"88","Najafgarh, Delhi - DPCC","pm25",57,"µg/m³","IN","Delhi",28.570173,76.933762,2020-02-21 23:15:00,2020-02-22,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"89","Narela, Delhi - DPCC","pm25",45,"µg/m³","IN","Delhi",28.822836,77.101981,2020-02-21 23:15:00,2020-02-22,"Delhi","Narela%2C+Delhi+-+DPCC"
"90","Okhla Phase-2, Delhi - DPCC","pm25",48,"µg/m³","IN","Delhi",28.530785,77.271255,2020-02-21 23:15:00,2020-02-22,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"91","Wazirpur, Delhi - DPCC","pm25",46,"µg/m³","IN","Delhi",28.699793,77.165453,2020-02-21 23:15:00,2020-02-22,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"92","Vivek Vihar, Delhi - DPCC","pm25",48,"µg/m³","IN","Delhi",28.672342,77.31526,2020-02-21 23:15:00,2020-02-22,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"93","Sri Aurobindo Marg, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.531346,77.190156,2020-02-21 23:15:00,2020-02-22,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"94","Alipur, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.815329,77.15301,2020-02-21 23:15:00,2020-02-22,"Delhi","Alipur%2C+Delhi+-+DPCC"
"95","Bawana, Delhi - DPCC","pm25",95,"µg/m³","IN","Delhi",28.7762,77.051074,2020-02-21 23:15:00,2020-02-22,"Delhi","Bawana%2C+Delhi+-+DPCC"
"96","DTU, Delhi - CPCB","pm25",140.8,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-02-21 23:15:00,2020-02-22,"Delhi","DTU%2C+Delhi+-+CPCB"
"97","Patparganj, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.623748,77.287205,2020-02-21 23:15:00,2020-02-22,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"98","Sonia Vihar, Delhi - DPCC","pm25",36,"µg/m³","IN","Delhi",28.710508,77.249485,2020-02-21 23:15:00,2020-02-22,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"99","Rohini, Delhi - DPCC","pm25",67,"µg/m³","IN","Delhi",28.732528,77.11992,2020-02-21 23:15:00,2020-02-22,"Delhi","Rohini%2C+Delhi+-+DPCC"
"100","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",56,"µg/m³","IN","Delhi",28.611281,77.237738,2020-02-21 23:15:00,2020-02-22,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"101","Shadipur, Delhi - CPCB","pm25",55.22,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-02-21 23:15:00,2020-02-22,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"102","Nehru Nagar, Delhi - DPCC","pm25",56,"µg/m³","IN","Delhi",28.56789,77.250515,2020-02-21 23:15:00,2020-02-22,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"103","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",58,"µg/m³","IN","Delhi",28.58028,77.233829,2020-02-21 23:15:00,2020-02-22,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"104","Jahangirpuri, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.73282,77.170633,2020-02-21 23:15:00,2020-02-22,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"105","Sonia Vihar, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.710508,77.249485,2020-02-21 23:00:00,2020-02-22,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"106","DTU, Delhi - CPCB","pm25",140.8,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-02-21 23:00:00,2020-02-22,"Delhi","DTU%2C+Delhi+-+CPCB"
"107","Narela, Delhi - DPCC","pm25",56,"µg/m³","IN","Delhi",28.822836,77.101981,2020-02-21 23:00:00,2020-02-22,"Delhi","Narela%2C+Delhi+-+DPCC"
"108","Wazirpur, Delhi - DPCC","pm25",46,"µg/m³","IN","Delhi",28.699793,77.165453,2020-02-21 23:00:00,2020-02-22,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"109","Alipur, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.815329,77.15301,2020-02-21 23:00:00,2020-02-22,"Delhi","Alipur%2C+Delhi+-+DPCC"
"110","Lodhi Road, Delhi - IMD","pm25",36.54,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-02-21 23:00:00,2020-02-22,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"111","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",51,"µg/m³","IN","Delhi",28.58028,77.233829,2020-02-21 23:00:00,2020-02-22,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"112","R K Puram, Delhi - DPCC","pm25",35,"µg/m³","IN","Delhi",28.563262,77.186937,2020-02-21 23:00:00,2020-02-22,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"113","Vivek Vihar, Delhi - DPCC","pm25",48,"µg/m³","IN","Delhi",28.672342,77.31526,2020-02-21 23:00:00,2020-02-22,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"114","Patparganj, Delhi - DPCC","pm25",36,"µg/m³","IN","Delhi",28.623748,77.287205,2020-02-21 23:00:00,2020-02-22,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"115","Sirifort, Delhi - CPCB","pm25",52,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-02-21 23:00:00,2020-02-22,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"116","Anand Vihar, Delhi - DPCC","pm25",44,"µg/m³","IN","Delhi",28.646835,77.316032,2020-02-21 23:00:00,2020-02-22,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"117","Shadipur, Delhi - CPCB","pm25",55.22,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-02-21 23:00:00,2020-02-22,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"118","Punjabi Bagh, Delhi - DPCC","pm25",33,"µg/m³","IN","Delhi",28.674045,77.131023,2020-02-21 23:00:00,2020-02-22,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"119","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",35.9,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-02-21 23:00:00,2020-02-22,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"120","Dwarka-Sector 8, Delhi - DPCC ","pm25",48,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-02-21 23:00:00,2020-02-22,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"121","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",53,"µg/m³","IN","Delhi",28.611281,77.237738,2020-02-21 23:00:00,2020-02-22,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"122","Bawana, Delhi - DPCC","pm25",95,"µg/m³","IN","Delhi",28.7762,77.051074,2020-02-21 23:00:00,2020-02-22,"Delhi","Bawana%2C+Delhi+-+DPCC"
"123","Nehru Nagar, Delhi - DPCC","pm25",58,"µg/m³","IN","Delhi",28.56789,77.250515,2020-02-21 23:00:00,2020-02-22,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"124","Najafgarh, Delhi - DPCC","pm25",64,"µg/m³","IN","Delhi",28.570173,76.933762,2020-02-21 23:00:00,2020-02-22,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"125","North Campus, DU, Delhi - IMD","pm25",32.26,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-02-21 23:00:00,2020-02-22,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"126","Sri Aurobindo Marg, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.531346,77.190156,2020-02-21 23:00:00,2020-02-22,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"127","Aya Nagar, Delhi - IMD","pm25",16.37,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-02-21 23:00:00,2020-02-22,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"128","Okhla Phase-2, Delhi - DPCC","pm25",59,"µg/m³","IN","Delhi",28.530785,77.271255,2020-02-21 23:00:00,2020-02-22,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"129","CRRI Mathura Road, Delhi - IMD","pm25",59.35,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-02-21 23:00:00,2020-02-22,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"130","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",35.9,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-02-21 22:45:00,2020-02-22,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"131","Shadipur, Delhi - CPCB","pm25",55.22,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-02-21 22:45:00,2020-02-22,"Delhi","Shadipur%2C+Delhi+-+CPCB"
