"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"18","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-18 00:00:00,2020-04-18,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"19","Lodhi Road, Delhi - IMD","pm10",60.48,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-18 00:00:00,2020-04-18,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"20","Aya Nagar, Delhi - IMD","pm10",76.77,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-18 00:00:00,2020-04-18,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"21","Lodhi Road, Delhi - IMD","pm10",40.64,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-17 23:45:00,2020-04-18,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"22","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-17 23:45:00,2020-04-18,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"23","CRRI Mathura Road, Delhi - IMD","pm10",54.43,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-17 23:45:00,2020-04-18,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"24","Okhla Phase-2, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 23:45:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"25","R K Puram, Delhi - DPCC","pm10",48,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-17 23:45:00,2020-04-18,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"26","Sonia Vihar, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-17 23:45:00,2020-04-18,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"27","DTU, Delhi - CPCB","pm10",205,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-17 23:45:00,2020-04-18,"Delhi","DTU%2C+Delhi+-+CPCB"
"28","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",72,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-17 23:45:00,2020-04-18,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"29","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-17 23:45:00,2020-04-18,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"30","Wazirpur, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-17 23:45:00,2020-04-18,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"31","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-17 23:45:00,2020-04-18,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"32","Vivek Vihar, Delhi - DPCC","pm10",68,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-17 23:45:00,2020-04-18,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"33","Aya Nagar, Delhi - IMD","pm10",58.46,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-17 23:45:00,2020-04-18,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"34","Patparganj, Delhi - DPCC","pm10",48,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-17 23:45:00,2020-04-18,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"35","Dwarka-Sector 8, Delhi - DPCC ","pm10",97,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-17 23:45:00,2020-04-18,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"36","Ashok Vihar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-17 23:45:00,2020-04-18,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"37","Najafgarh, Delhi - DPCC","pm10",156,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-17 23:45:00,2020-04-18,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"38","Bawana, Delhi - DPCC","pm10",188,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-17 23:45:00,2020-04-18,"Delhi","Bawana%2C+Delhi+-+DPCC"
"39","ITO, Delhi - CPCB","pm10",110,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-17 23:45:00,2020-04-18,"Delhi","ITO%2C+Delhi+-+CPCB"
"40","Rohini, Delhi - DPCC","pm10",195,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-17 23:45:00,2020-04-18,"Delhi","Rohini%2C+Delhi+-+DPCC"
"41","Mandir Marg, Delhi - DPCC","pm10",57,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-17 23:45:00,2020-04-18,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"42","Sirifort, Delhi - CPCB","pm10",86,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-17 23:45:00,2020-04-18,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"43","Sirifort, Delhi - CPCB","pm10",86,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-17 23:30:00,2020-04-18,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"44","Dwarka-Sector 8, Delhi - DPCC ","pm10",97,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-17 23:30:00,2020-04-18,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"45","Mandir Marg, Delhi - DPCC","pm10",57,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-17 23:30:00,2020-04-18,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"46","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",72,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-17 23:30:00,2020-04-18,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"47","Ashok Vihar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-17 23:30:00,2020-04-18,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"48","Najafgarh, Delhi - DPCC","pm10",156,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-17 23:30:00,2020-04-18,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"49","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-17 23:30:00,2020-04-18,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"50","Okhla Phase-2, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 23:30:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"51","Vivek Vihar, Delhi - DPCC","pm10",68,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-17 23:30:00,2020-04-18,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"52","Sri Aurobindo Marg, Delhi - DPCC","pm10",59,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-17 23:30:00,2020-04-18,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"53","Mundka, Delhi - DPCC","pm10",196,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-17 23:30:00,2020-04-18,"Delhi","Mundka%2C+Delhi+-+DPCC"
"54","CRRI Mathura Road, Delhi - IMD","pm10",55.3,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-17 23:30:00,2020-04-18,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"55","Aya Nagar, Delhi - IMD","pm10",42.04,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-17 23:30:00,2020-04-18,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"56","Lodhi Road, Delhi - IMD","pm10",26.62,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-17 23:30:00,2020-04-18,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"57","IGI Airport (T3), Delhi - IMD","pm10",81.58,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-17 23:30:00,2020-04-18,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"58","Wazirpur, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-17 23:30:00,2020-04-18,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"59","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-17 23:30:00,2020-04-18,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"60","R K Puram, Delhi - DPCC","pm10",48,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-17 23:30:00,2020-04-18,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"61","DTU, Delhi - CPCB","pm10",205,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-17 23:30:00,2020-04-18,"Delhi","DTU%2C+Delhi+-+CPCB"
"62","ITO, Delhi - CPCB","pm10",0,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-17 23:30:00,2020-04-18,"Delhi","ITO%2C+Delhi+-+CPCB"
"63","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-17 23:30:00,2020-04-18,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"64","Rohini, Delhi - DPCC","pm10",195,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-17 23:30:00,2020-04-18,"Delhi","Rohini%2C+Delhi+-+DPCC"
"65","Nehru Nagar, Delhi - DPCC","pm10",58,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-17 23:30:00,2020-04-18,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"66","Patparganj, Delhi - DPCC","pm10",48,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-17 23:30:00,2020-04-18,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"67","Sonia Vihar, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-17 23:30:00,2020-04-18,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"68","Bawana, Delhi - DPCC","pm10",188,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-17 23:30:00,2020-04-18,"Delhi","Bawana%2C+Delhi+-+DPCC"
"69","Lodhi Road, Delhi - IMD","pm10",31.75,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-17 23:15:00,2020-04-18,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"70","Mandir Marg, Delhi - DPCC","pm10",57,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-17 23:15:00,2020-04-18,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"71","Sri Aurobindo Marg, Delhi - DPCC","pm10",59,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-17 23:15:00,2020-04-18,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"72","Sirifort, Delhi - CPCB","pm10",0,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-17 23:15:00,2020-04-18,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"73","CRRI Mathura Road, Delhi - IMD","pm10",69.27,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-17 23:15:00,2020-04-18,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"74","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-17 23:15:00,2020-04-18,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"75","DTU, Delhi - CPCB","pm10",108,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-17 23:15:00,2020-04-18,"Delhi","DTU%2C+Delhi+-+CPCB"
"76","Ashok Vihar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-17 23:15:00,2020-04-18,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"77","Najafgarh, Delhi - DPCC","pm10",156,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-17 23:15:00,2020-04-18,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"78","Okhla Phase-2, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 23:15:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"79","Vivek Vihar, Delhi - DPCC","pm10",68,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-17 23:15:00,2020-04-18,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"80","Aya Nagar, Delhi - IMD","pm10",40.21,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-17 23:15:00,2020-04-18,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"81","Mundka, Delhi - DPCC","pm10",196,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-17 23:15:00,2020-04-18,"Delhi","Mundka%2C+Delhi+-+DPCC"
"82","Wazirpur, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-17 23:15:00,2020-04-18,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"83","Rohini, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-17 23:15:00,2020-04-18,"Delhi","Rohini%2C+Delhi+-+DPCC"
"84","IGI Airport (T3), Delhi - IMD","pm10",79.41,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-17 23:15:00,2020-04-18,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"85","Patparganj, Delhi - DPCC","pm10",48,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-17 23:15:00,2020-04-18,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"86","Sonia Vihar, Delhi - DPCC","pm10",86,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-17 23:15:00,2020-04-18,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"87","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-17 23:15:00,2020-04-18,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"88","Nehru Nagar, Delhi - DPCC","pm10",58,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-17 23:15:00,2020-04-18,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"89","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-17 23:15:00,2020-04-18,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"90","Jahangirpuri, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-17 23:15:00,2020-04-18,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"91","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",72,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-17 23:15:00,2020-04-18,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"92","Dwarka-Sector 8, Delhi - DPCC ","pm10",97,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-17 23:15:00,2020-04-18,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"93","Aya Nagar, Delhi - IMD","pm10",40.4,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-17 23:00:00,2020-04-18,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"94","Mandir Marg, Delhi - DPCC","pm10",83,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-17 23:00:00,2020-04-18,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"95","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",101,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-17 23:00:00,2020-04-18,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"96","Jahangirpuri, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-17 23:00:00,2020-04-18,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"97","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",70,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-17 23:00:00,2020-04-18,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"98","Nehru Nagar, Delhi - DPCC","pm10",69,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-17 23:00:00,2020-04-18,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"99","ITO, Delhi - CPCB","pm10",102,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-17 23:00:00,2020-04-18,"Delhi","ITO%2C+Delhi+-+CPCB"
"100","DTU, Delhi - CPCB","pm10",79,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-17 23:00:00,2020-04-18,"Delhi","DTU%2C+Delhi+-+CPCB"
"101","R K Puram, Delhi - DPCC","pm10",70,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-17 23:00:00,2020-04-18,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"102","Ashok Vihar, Delhi - DPCC","pm10",78,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-17 23:00:00,2020-04-18,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"103","Najafgarh, Delhi - DPCC","pm10",156,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-17 23:00:00,2020-04-18,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"104","Okhla Phase-2, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 23:00:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"105","Vivek Vihar, Delhi - DPCC","pm10",68,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-17 23:00:00,2020-04-18,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"106","Wazirpur, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-17 23:00:00,2020-04-18,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"107","Mundka, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-17 23:00:00,2020-04-18,"Delhi","Mundka%2C+Delhi+-+DPCC"
"108","Sri Aurobindo Marg, Delhi - DPCC","pm10",59,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-17 23:00:00,2020-04-18,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"109","Alipur, Delhi - DPCC","pm10",79,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-17 23:00:00,2020-04-18,"Delhi","Alipur%2C+Delhi+-+DPCC"
"110","IGI Airport (T3), Delhi - IMD","pm10",75.18,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-17 23:00:00,2020-04-18,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"111","Lodhi Road, Delhi - IMD","pm10",38.5,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-17 23:00:00,2020-04-18,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"112","Dwarka-Sector 8, Delhi - DPCC ","pm10",83,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-17 23:00:00,2020-04-18,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"113","CRRI Mathura Road, Delhi - IMD","pm10",72.55,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-17 23:00:00,2020-04-18,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"114","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-17 23:00:00,2020-04-18,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"115","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-17 23:00:00,2020-04-18,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"116","Rohini, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-17 23:00:00,2020-04-18,"Delhi","Rohini%2C+Delhi+-+DPCC"
"117","Patparganj, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-17 23:00:00,2020-04-18,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"118","Sonia Vihar, Delhi - DPCC","pm10",86,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-17 23:00:00,2020-04-18,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"119","Bawana, Delhi - DPCC","pm10",93,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-17 23:00:00,2020-04-18,"Delhi","Bawana%2C+Delhi+-+DPCC"
"120","Ashok Vihar, Delhi - DPCC","pm10",78,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-17 22:45:00,2020-04-18,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"121","Okhla Phase-2, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 22:45:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"122","Sri Aurobindo Marg, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-17 22:45:00,2020-04-18,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"123","DTU, Delhi - CPCB","pm10",79,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-17 22:45:00,2020-04-18,"Delhi","DTU%2C+Delhi+-+CPCB"
"124","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-17 22:45:00,2020-04-18,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"125","Patparganj, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-17 22:45:00,2020-04-18,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"126","Mundka, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-17 22:45:00,2020-04-18,"Delhi","Mundka%2C+Delhi+-+DPCC"
"127","Rohini, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-17 22:45:00,2020-04-18,"Delhi","Rohini%2C+Delhi+-+DPCC"
"128","Jahangirpuri, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-17 22:45:00,2020-04-18,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"129","ITO, Delhi - CPCB","pm10",102,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-17 22:45:00,2020-04-18,"Delhi","ITO%2C+Delhi+-+CPCB"
"130","CRRI Mathura Road, Delhi - IMD","pm10",79.76,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-17 22:45:00,2020-04-18,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"131","Aya Nagar, Delhi - IMD","pm10",50.11,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-17 22:45:00,2020-04-18,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
