"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"56","Patparganj, Delhi - DPCC","pm10",119,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-10 23:30:00,2020-04-11,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"57","ITO, Delhi - CPCB","pm10",137,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-10 23:30:00,2020-04-11,"Delhi","ITO%2C+Delhi+-+CPCB"
"58","Alipur, Delhi - DPCC","pm10",136,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 23:30:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"59","Nehru Nagar, Delhi - DPCC","pm10",133,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-10 23:30:00,2020-04-11,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"60","Rohini, Delhi - DPCC","pm10",119,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-10 23:30:00,2020-04-11,"Delhi","Rohini%2C+Delhi+-+DPCC"
"61","Punjabi Bagh, Delhi - DPCC","pm10",147,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-10 23:30:00,2020-04-11,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"62","Pusa, Delhi - IMD","pm10",60.1,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 23:30:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"63","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-10 23:30:00,2020-04-11,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"64","Lodhi Road, Delhi - IMD","pm10",110.18,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 23:30:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"65","Jahangirpuri, Delhi - DPCC","pm10",201,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-10 23:30:00,2020-04-11,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"66","Bawana, Delhi - DPCC","pm10",164,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-10 23:30:00,2020-04-11,"Delhi","Bawana%2C+Delhi+-+DPCC"
"67","Dwarka-Sector 8, Delhi - DPCC ","pm10",114,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-10 23:30:00,2020-04-11,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"68","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",79,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-10 23:30:00,2020-04-11,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"69","IGI Airport (T3), Delhi - IMD","pm10",110.92,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-10 23:30:00,2020-04-11,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"70","Najafgarh, Delhi - DPCC","pm10",163,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-10 23:30:00,2020-04-11,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"71","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",130,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 23:30:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"72","Vivek Vihar, Delhi - DPCC","pm10",233,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-10 23:15:00,2020-04-11,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"73","R K Puram, Delhi - DPCC","pm10",95,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-10 23:15:00,2020-04-11,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"74","Lodhi Road, Delhi - IMD","pm10",108.24,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 23:15:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"75","Najafgarh, Delhi - DPCC","pm10",163,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-10 23:15:00,2020-04-11,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"76","Punjabi Bagh, Delhi - DPCC","pm10",147,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-10 23:15:00,2020-04-11,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"77","Aya Nagar, Delhi - IMD","pm10",86.19,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 23:15:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"78","North Campus, DU, Delhi - IMD","pm10",182.83,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-10 23:15:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"79","Alipur, Delhi - DPCC","pm10",136,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 23:15:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"80","CRRI Mathura Road, Delhi - IMD","pm10",153.11,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-10 23:15:00,2020-04-11,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"81","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",79,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-10 23:15:00,2020-04-11,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"82","Ashok Vihar, Delhi - DPCC","pm10",172,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-10 23:15:00,2020-04-11,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"83","Mundka, Delhi - DPCC","pm10",145,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-10 23:15:00,2020-04-11,"Delhi","Mundka%2C+Delhi+-+DPCC"
"84","Wazirpur, Delhi - DPCC","pm10",173,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-10 23:15:00,2020-04-11,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"85","Sri Aurobindo Marg, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-10 23:15:00,2020-04-11,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"86","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",130,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 23:15:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"87","DTU, Delhi - CPCB","pm10",121,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 23:15:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"88","Mandir Marg, Delhi - DPCC","pm10",127,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-10 23:15:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"89","Pusa, Delhi - IMD","pm10",52.58,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 23:15:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"90","Okhla Phase-2, Delhi - DPCC","pm10",129,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-10 23:15:00,2020-04-11,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"91","DTU, Delhi - CPCB","pm10",121,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 23:00:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"92","Jahangirpuri, Delhi - DPCC","pm10",168,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-10 23:00:00,2020-04-11,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"93","Punjabi Bagh, Delhi - DPCC","pm10",155,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-10 23:00:00,2020-04-11,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"94","R K Puram, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-10 23:00:00,2020-04-11,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"95","Lodhi Road, Delhi - IMD","pm10",102.46,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 23:00:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"96","Alipur, Delhi - DPCC","pm10",136,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 23:00:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"97","North Campus, DU, Delhi - IMD","pm10",187.59,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-10 23:00:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"98","Nehru Nagar, Delhi - DPCC","pm10",122,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-10 23:00:00,2020-04-11,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"99","Pusa, Delhi - IMD","pm10",48.5,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 23:00:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"100","Mandir Marg, Delhi - DPCC","pm10",108,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-10 23:00:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"101","Patparganj, Delhi - DPCC","pm10",118,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-10 23:00:00,2020-04-11,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"102","Dwarka-Sector 8, Delhi - DPCC ","pm10",117,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-10 23:00:00,2020-04-11,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"103","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",127,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 23:00:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"104","ITO, Delhi - CPCB","pm10",132,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-10 23:00:00,2020-04-11,"Delhi","ITO%2C+Delhi+-+CPCB"
"105","CRRI Mathura Road, Delhi - IMD","pm10",152.71,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-10 23:00:00,2020-04-11,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"106","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",95,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-10 23:00:00,2020-04-11,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"107","Bawana, Delhi - DPCC","pm10",141,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-10 23:00:00,2020-04-11,"Delhi","Bawana%2C+Delhi+-+DPCC"
"108","Aya Nagar, Delhi - IMD","pm10",90.17,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 23:00:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"109","Rohini, Delhi - DPCC","pm10",124,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-10 23:00:00,2020-04-11,"Delhi","Rohini%2C+Delhi+-+DPCC"
"110","IGI Airport (T3), Delhi - IMD","pm10",119.39,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-10 23:00:00,2020-04-11,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"111","Sonia Vihar, Delhi - DPCC","pm10",149,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-10 23:00:00,2020-04-11,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"112","Mundka, Delhi - DPCC","pm10",178,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-10 22:45:00,2020-04-11,"Delhi","Mundka%2C+Delhi+-+DPCC"
"113","Sri Aurobindo Marg, Delhi - DPCC","pm10",88,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-10 22:45:00,2020-04-11,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"114","Pusa, Delhi - IMD","pm10",52.61,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-10 22:45:00,2020-04-11,"Delhi","Pusa%2C+Delhi+-+IMD"
"115","Aya Nagar, Delhi - IMD","pm10",94.17,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-10 22:45:00,2020-04-11,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"116","Sirifort, Delhi - CPCB","pm10",95,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-10 22:45:00,2020-04-11,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"117","Lodhi Road, Delhi - IMD","pm10",93.89,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-10 22:45:00,2020-04-11,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"118","Alipur, Delhi - DPCC","pm10",217,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-10 22:45:00,2020-04-11,"Delhi","Alipur%2C+Delhi+-+DPCC"
"119","Nehru Nagar, Delhi - DPCC","pm10",122,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-10 22:45:00,2020-04-11,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"120","DTU, Delhi - CPCB","pm10",121,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-10 22:45:00,2020-04-11,"Delhi","DTU%2C+Delhi+-+CPCB"
"121","Rohini, Delhi - DPCC","pm10",124,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-10 22:45:00,2020-04-11,"Delhi","Rohini%2C+Delhi+-+DPCC"
"122","North Campus, DU, Delhi - IMD","pm10",186.43,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-10 22:45:00,2020-04-11,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"123","Dwarka-Sector 8, Delhi - DPCC ","pm10",117,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-10 22:45:00,2020-04-11,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"124","CRRI Mathura Road, Delhi - IMD","pm10",157.84,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-10 22:45:00,2020-04-11,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"125","Wazirpur, Delhi - DPCC","pm10",179,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-10 22:45:00,2020-04-11,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"126","Okhla Phase-2, Delhi - DPCC","pm10",135,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-10 22:45:00,2020-04-11,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"127","Mandir Marg, Delhi - DPCC","pm10",108,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-10 22:45:00,2020-04-11,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"128","Najafgarh, Delhi - DPCC","pm10",125,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-10 22:45:00,2020-04-11,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"129","ITO, Delhi - CPCB","pm10",131,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-10 22:45:00,2020-04-11,"Delhi","ITO%2C+Delhi+-+CPCB"
"130","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",127,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-10 22:45:00,2020-04-11,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"131","Ashok Vihar, Delhi - DPCC","pm10",149,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-10 22:45:00,2020-04-11,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"132","Vivek Vihar, Delhi - DPCC","pm10",190,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-10 22:45:00,2020-04-11,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
