"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"38","Aya Nagar, Delhi - IMD","pm25",47.22,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-20 23:45:00,2020-03-21,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"39","Pusa, Delhi - IMD","pm25",38.31,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-20 23:45:00,2020-03-21,"Delhi","Pusa%2C+Delhi+-+IMD"
"40","Lodhi Road, Delhi - IMD","pm25",50.09,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-20 23:45:00,2020-03-21,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"41","ITO, Delhi - CPCB","pm25",-1992,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 23:45:00,2020-03-21,"Delhi","ITO%2C+Delhi+-+CPCB"
"42","Mandir Marg, Delhi - DPCC","pm25",41,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-20 23:45:00,2020-03-21,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"43","Bawana, Delhi - DPCC","pm25",197,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 23:45:00,2020-03-21,"Delhi","Bawana%2C+Delhi+-+DPCC"
"44","Wazirpur, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 23:45:00,2020-03-21,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"45","Vivek Vihar, Delhi - DPCC","pm25",59,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 23:45:00,2020-03-21,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"46","Ashok Vihar, Delhi - DPCC","pm25",58,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-20 23:45:00,2020-03-21,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"47","CRRI Mathura Road, Delhi - IMD","pm25",46.48,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-20 23:45:00,2020-03-21,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"48","Mundka, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 23:45:00,2020-03-21,"Delhi","Mundka%2C+Delhi+-+DPCC"
"49","IGI Airport (T3), Delhi - IMD","pm25",43.7,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-03-20 23:45:00,2020-03-21,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"50","Narela, Delhi - DPCC","pm25",177,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 23:45:00,2020-03-21,"Delhi","Narela%2C+Delhi+-+DPCC"
"51","Sonia Vihar, Delhi - DPCC","pm25",61,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 23:45:00,2020-03-21,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"52","Sri Aurobindo Marg, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 23:45:00,2020-03-21,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"53","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",63,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 23:45:00,2020-03-21,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"54","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 23:45:00,2020-03-21,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"55","Okhla Phase-2, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 23:45:00,2020-03-21,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"56","Alipur, Delhi - DPCC","pm25",147,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 23:45:00,2020-03-21,"Delhi","Alipur%2C+Delhi+-+DPCC"
"57","ITO, Delhi - CPCB","pm25",-2422,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 23:30:00,2020-03-21,"Delhi","ITO%2C+Delhi+-+CPCB"
"58","North Campus, DU, Delhi - IMD","pm25",54.27,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-20 23:30:00,2020-03-21,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"59","NSIT Dwarka, Delhi - CPCB","pm25",92.23,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-03-20 23:30:00,2020-03-21,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"60","US Diplomatic Post: New Delhi","pm25",46,"µg/m³","IN","Delhi",28.63576,77.22445,2020-03-20 23:30:00,2020-03-21,"Delhi","US+Diplomatic+Post%3A+New+Delhi"
"61","Shadipur, Delhi - CPCB","pm25",82.54,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-20 23:30:00,2020-03-21,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"62","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",75.2,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-20 23:30:00,2020-03-21,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"63","Lodhi Road, Delhi - IMD","pm25",57.07,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-20 23:30:00,2020-03-21,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"64","Aya Nagar, Delhi - IMD","pm25",36.05,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-20 23:30:00,2020-03-21,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"65","Pusa, Delhi - IMD","pm25",40.4,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-20 23:30:00,2020-03-21,"Delhi","Pusa%2C+Delhi+-+IMD"
"66","CRRI Mathura Road, Delhi - IMD","pm25",44.74,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-20 23:30:00,2020-03-21,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"67","Mundka, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 23:30:00,2020-03-21,"Delhi","Mundka%2C+Delhi+-+DPCC"
"68","Wazirpur, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 23:30:00,2020-03-21,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"69","Narela, Delhi - DPCC","pm25",177,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 23:30:00,2020-03-21,"Delhi","Narela%2C+Delhi+-+DPCC"
"70","Mandir Marg, Delhi - DPCC","pm25",41,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-20 23:30:00,2020-03-21,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"71","Sri Aurobindo Marg, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 23:30:00,2020-03-21,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"72","Vivek Vihar, Delhi - DPCC","pm25",59,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 23:30:00,2020-03-21,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"73","Okhla Phase-2, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 23:30:00,2020-03-21,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"74","Ashok Vihar, Delhi - DPCC","pm25",58,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-20 23:30:00,2020-03-21,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"75","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.498571,77.26484,2020-03-20 23:30:00,2020-03-21,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"76","Punjabi Bagh, Delhi - DPCC","pm25",56,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 23:30:00,2020-03-21,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"77","R K Puram, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 23:30:00,2020-03-21,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"78","Nehru Nagar, Delhi - DPCC","pm25",34,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-20 23:30:00,2020-03-21,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"79","Bawana, Delhi - DPCC","pm25",197,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 23:30:00,2020-03-21,"Delhi","Bawana%2C+Delhi+-+DPCC"
"80","Alipur, Delhi - DPCC","pm25",147,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 23:30:00,2020-03-21,"Delhi","Alipur%2C+Delhi+-+DPCC"
"81","Sonia Vihar, Delhi - DPCC","pm25",61,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 23:30:00,2020-03-21,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"82","Patparganj, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-20 23:30:00,2020-03-21,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"83","Rohini, Delhi - DPCC","pm25",146,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-20 23:30:00,2020-03-21,"Delhi","Rohini%2C+Delhi+-+DPCC"
"84","Jahangirpuri, Delhi - DPCC","pm25",90,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-20 23:30:00,2020-03-21,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"85","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 23:30:00,2020-03-21,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"86","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",63,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 23:30:00,2020-03-21,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"87","Dwarka-Sector 8, Delhi - DPCC ","pm25",53,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-20 23:30:00,2020-03-21,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"88","DTU, Delhi - CPCB","pm25",147.11,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-20 23:30:00,2020-03-21,"Delhi","DTU%2C+Delhi+-+CPCB"
"89","Sirifort, Delhi - CPCB","pm25",40,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-20 23:30:00,2020-03-21,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"90","NSIT Dwarka, Delhi - CPCB","pm25",97.56,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-03-20 23:15:00,2020-03-21,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"91","Pusa, Delhi - IMD","pm25",29.82,"µg/m³","IN","Delhi",28.639645,77.146263,2020-03-20 23:15:00,2020-03-21,"Delhi","Pusa%2C+Delhi+-+IMD"
"92","Alipur, Delhi - DPCC","pm25",147,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-20 23:15:00,2020-03-21,"Delhi","Alipur%2C+Delhi+-+DPCC"
"93","Okhla Phase-2, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.530785,77.271255,2020-03-20 23:15:00,2020-03-21,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"94","Sri Aurobindo Marg, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.531346,77.190156,2020-03-20 23:15:00,2020-03-21,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"95","Mundka, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.684678,77.076574,2020-03-20 23:15:00,2020-03-21,"Delhi","Mundka%2C+Delhi+-+DPCC"
"96","Wazirpur, Delhi - DPCC","pm25",73,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 23:15:00,2020-03-21,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"97","Vivek Vihar, Delhi - DPCC","pm25",59,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 23:15:00,2020-03-21,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"98","Narela, Delhi - DPCC","pm25",177,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-20 23:15:00,2020-03-21,"Delhi","Narela%2C+Delhi+-+DPCC"
"99","Ashok Vihar, Delhi - DPCC","pm25",58,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-20 23:15:00,2020-03-21,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"100","Punjabi Bagh, Delhi - DPCC","pm25",56,"µg/m³","IN","Delhi",28.674045,77.131023,2020-03-20 23:15:00,2020-03-21,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"101","Mandir Marg, Delhi - DPCC","pm25",41,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-20 23:15:00,2020-03-21,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"102","R K Puram, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 23:15:00,2020-03-21,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"103","Bawana, Delhi - DPCC","pm25",197,"µg/m³","IN","Delhi",28.7762,77.051074,2020-03-20 23:15:00,2020-03-21,"Delhi","Bawana%2C+Delhi+-+DPCC"
"104","Sonia Vihar, Delhi - DPCC","pm25",61,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-20 23:15:00,2020-03-21,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"105","Patparganj, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-20 23:15:00,2020-03-21,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"106","Rohini, Delhi - DPCC","pm25",91,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-20 23:15:00,2020-03-21,"Delhi","Rohini%2C+Delhi+-+DPCC"
"107","Nehru Nagar, Delhi - DPCC","pm25",34,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-20 23:15:00,2020-03-21,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"108","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",63,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 23:15:00,2020-03-21,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"109","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 23:15:00,2020-03-21,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"110","Jahangirpuri, Delhi - DPCC","pm25",90,"µg/m³","IN","Delhi",28.73282,77.170633,2020-03-20 23:15:00,2020-03-21,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"111","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.498571,77.26484,2020-03-20 23:15:00,2020-03-21,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"112","Dwarka-Sector 8, Delhi - DPCC ","pm25",53,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-20 23:15:00,2020-03-21,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"113","Sirifort, Delhi - CPCB","pm25",40,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-20 23:15:00,2020-03-21,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"114","Shadipur, Delhi - CPCB","pm25",53.56,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-20 23:15:00,2020-03-21,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"115","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",82.6,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-20 23:15:00,2020-03-21,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"116","ITO, Delhi - CPCB","pm25",-2259,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-20 23:15:00,2020-03-21,"Delhi","ITO%2C+Delhi+-+CPCB"
"117","DTU, Delhi - CPCB","pm25",129.1,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-20 23:15:00,2020-03-21,"Delhi","DTU%2C+Delhi+-+CPCB"
"118","North Campus, DU, Delhi - IMD","pm25",56.31,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-20 23:15:00,2020-03-21,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"119","CRRI Mathura Road, Delhi - IMD","pm25",49.48,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-20 23:15:00,2020-03-21,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"120","Aya Nagar, Delhi - IMD","pm25",37.64,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-20 23:15:00,2020-03-21,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"121","Lodhi Road, Delhi - IMD","pm25",54.36,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-03-20 23:15:00,2020-03-21,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"122","IGI Airport (T3), Delhi - IMD","pm25",38.7,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-03-20 23:15:00,2020-03-21,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"123","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",82.6,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-20 23:00:00,2020-03-21,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"124","Rohini, Delhi - DPCC","pm25",91,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-20 23:00:00,2020-03-21,"Delhi","Rohini%2C+Delhi+-+DPCC"
"125","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",66,"µg/m³","IN","Delhi",28.611281,77.237738,2020-03-20 23:00:00,2020-03-21,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"126","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",45,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-20 23:00:00,2020-03-21,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"127","Dwarka-Sector 8, Delhi - DPCC ","pm25",55,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-20 23:00:00,2020-03-21,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"128","Vivek Vihar, Delhi - DPCC","pm25",59,"µg/m³","IN","Delhi",28.672342,77.31526,2020-03-20 23:00:00,2020-03-21,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"129","Sirifort, Delhi - CPCB","pm25",40,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-03-20 23:00:00,2020-03-21,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"130","R K Puram, Delhi - DPCC","pm25",68,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-20 23:00:00,2020-03-21,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"131","Wazirpur, Delhi - DPCC","pm25",72,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-20 23:00:00,2020-03-21,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
