"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"69","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-17 23:30:00,2020-04-18,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"70","Okhla Phase-2, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 23:30:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"71","Shadipur, Delhi - CPCB","pm25",12.12,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-17 23:30:00,2020-04-18,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"72","Sri Aurobindo Marg, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-17 23:30:00,2020-04-18,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"73","Mundka, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-17 23:30:00,2020-04-18,"Delhi","Mundka%2C+Delhi+-+DPCC"
"74","Wazirpur, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-17 23:30:00,2020-04-18,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"75","NSIT Dwarka, Delhi - CPCB","pm25",54.37,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-17 23:30:00,2020-04-18,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"76","Aya Nagar, Delhi - IMD","pm25",14.82,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-17 23:15:00,2020-04-18,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"77","Patparganj, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-17 23:15:00,2020-04-18,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"78","DTU, Delhi - CPCB","pm25",23.23,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-17 23:15:00,2020-04-18,"Delhi","DTU%2C+Delhi+-+CPCB"
"79","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-17 23:15:00,2020-04-18,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"80","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-17 23:15:00,2020-04-18,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"81","Sonia Vihar, Delhi - DPCC","pm25",28,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-17 23:15:00,2020-04-18,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"82","Mandir Marg, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-17 23:15:00,2020-04-18,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"83","Mundka, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-17 23:15:00,2020-04-18,"Delhi","Mundka%2C+Delhi+-+DPCC"
"84","IGI Airport (T3), Delhi - IMD","pm25",29.64,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-17 23:15:00,2020-04-18,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"85","North Campus, DU, Delhi - IMD","pm25",43.44,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-17 23:15:00,2020-04-18,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"86","Rohini, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-17 23:15:00,2020-04-18,"Delhi","Rohini%2C+Delhi+-+DPCC"
"87","CRRI Mathura Road, Delhi - IMD","pm25",11.77,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-17 23:15:00,2020-04-18,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"88","Ashok Vihar, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-17 23:15:00,2020-04-18,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"89","Nehru Nagar, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-17 23:15:00,2020-04-18,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"90","Bawana, Delhi - DPCC","pm25",35,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-17 23:15:00,2020-04-18,"Delhi","Bawana%2C+Delhi+-+DPCC"
"91","Najafgarh, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-17 23:15:00,2020-04-18,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"92","Okhla Phase-2, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 23:15:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"93","Wazirpur, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-17 23:15:00,2020-04-18,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"94","Shadipur, Delhi - CPCB","pm25",12.04,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-17 23:15:00,2020-04-18,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"95","Lodhi Road, Delhi - IMD","pm25",-16.43,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-17 23:15:00,2020-04-18,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"96","Vivek Vihar, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-17 23:15:00,2020-04-18,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"97","Sri Aurobindo Marg, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-17 23:15:00,2020-04-18,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"98","Jahangirpuri, Delhi - DPCC","pm25",23,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-17 23:15:00,2020-04-18,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"99","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-17 23:15:00,2020-04-18,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"100","Dwarka-Sector 8, Delhi - DPCC ","pm25",25,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-17 23:15:00,2020-04-18,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"101","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",10.7,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-17 23:15:00,2020-04-18,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"102","NSIT Dwarka, Delhi - CPCB","pm25",0,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-17 23:15:00,2020-04-18,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"103","NSIT Dwarka, Delhi - CPCB","pm25",33.19,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-04-17 23:00:00,2020-04-18,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"104","CRRI Mathura Road, Delhi - IMD","pm25",20.42,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-17 23:00:00,2020-04-18,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"105","R K Puram, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.563262,77.186937,2020-04-17 23:00:00,2020-04-18,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"106","North Campus, DU, Delhi - IMD","pm25",44.57,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-17 23:00:00,2020-04-18,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"107","Mandir Marg, Delhi - DPCC","pm25",30,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-17 23:00:00,2020-04-18,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"108","IGI Airport (T3), Delhi - IMD","pm25",24.1,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-17 23:00:00,2020-04-18,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"109","Alipur, Delhi - DPCC","pm25",22,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-17 23:00:00,2020-04-18,"Delhi","Alipur%2C+Delhi+-+DPCC"
"110","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-17 23:00:00,2020-04-18,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"111","Jahangirpuri, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-17 23:00:00,2020-04-18,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"112","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",23,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-17 23:00:00,2020-04-18,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"113","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",23,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-17 23:00:00,2020-04-18,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"114","Dwarka-Sector 8, Delhi - DPCC ","pm25",29,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-17 23:00:00,2020-04-18,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"115","Bawana, Delhi - DPCC","pm25",35,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-17 23:00:00,2020-04-18,"Delhi","Bawana%2C+Delhi+-+DPCC"
"116","Rohini, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-17 23:00:00,2020-04-18,"Delhi","Rohini%2C+Delhi+-+DPCC"
"117","Sonia Vihar, Delhi - DPCC","pm25",28,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-17 23:00:00,2020-04-18,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"118","Shadipur, Delhi - CPCB","pm25",12.04,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-04-17 23:00:00,2020-04-18,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"119","Nehru Nagar, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-17 23:00:00,2020-04-18,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"120","Vivek Vihar, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-17 23:00:00,2020-04-18,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"121","DTU, Delhi - CPCB","pm25",23.23,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-17 23:00:00,2020-04-18,"Delhi","DTU%2C+Delhi+-+CPCB"
"122","Ashok Vihar, Delhi - DPCC","pm25",35,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-17 23:00:00,2020-04-18,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"123","ITO, Delhi - CPCB","pm25",103,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-17 23:00:00,2020-04-18,"Delhi","ITO%2C+Delhi+-+CPCB"
"124","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",10.7,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-04-17 23:00:00,2020-04-18,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"125","Okhla Phase-2, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-17 23:00:00,2020-04-18,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"126","Wazirpur, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-17 23:00:00,2020-04-18,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"127","Patparganj, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-17 23:00:00,2020-04-18,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"128","Mundka, Delhi - DPCC","pm25",30,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-17 23:00:00,2020-04-18,"Delhi","Mundka%2C+Delhi+-+DPCC"
"129","Sri Aurobindo Marg, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-17 23:00:00,2020-04-18,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"130","Najafgarh, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-17 23:00:00,2020-04-18,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
