"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"19","Aya Nagar, Delhi - IMD","pm10",43.09,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 11:00:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"20","IGI Airport (T3), Delhi - IMD","pm10",70.09,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 10:45:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"21","DTU, Delhi - CPCB","pm10",84,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 10:45:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"22","ITO, Delhi - CPCB","pm10",-582,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-24 10:45:00,2020-04-24,"Delhi","ITO%2C+Delhi+-+CPCB"
"23","CRRI Mathura Road, Delhi - IMD","pm10",67.67,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-24 10:30:00,2020-04-24,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"24","Mandir Marg, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-24 10:30:00,2020-04-24,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"25","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-24 10:30:00,2020-04-24,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"26","Dwarka-Sector 8, Delhi - DPCC ","pm10",70,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-24 10:30:00,2020-04-24,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"27","Sirifort, Delhi - CPCB","pm10",67,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-24 10:30:00,2020-04-24,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"28","Punjabi Bagh, Delhi - DPCC","pm10",75,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-24 10:30:00,2020-04-24,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"29","DTU, Delhi - CPCB","pm10",84,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 10:30:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"30","ITO, Delhi - CPCB","pm10",-621,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-24 10:30:00,2020-04-24,"Delhi","ITO%2C+Delhi+-+CPCB"
"31","Aya Nagar, Delhi - IMD","pm10",46.48,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 10:30:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"32","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-24 10:30:00,2020-04-24,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"33","IGI Airport (T3), Delhi - IMD","pm10",72.82,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 10:15:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"34","Mandir Marg, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-24 10:15:00,2020-04-24,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"35","Sirifort, Delhi - CPCB","pm10",70,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-24 10:15:00,2020-04-24,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"36","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-24 10:15:00,2020-04-24,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"37","DTU, Delhi - CPCB","pm10",80,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 10:00:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"38","CRRI Mathura Road, Delhi - IMD","pm10",77.18,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-24 10:00:00,2020-04-24,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"39","IGI Airport (T3), Delhi - IMD","pm10",75.71,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 10:00:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"40","Rohini, Delhi - DPCC","pm10",85,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-24 10:00:00,2020-04-24,"Delhi","Rohini%2C+Delhi+-+DPCC"
"41","Sonia Vihar, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-24 10:00:00,2020-04-24,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"42","Bawana, Delhi - DPCC","pm10",98,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-24 10:00:00,2020-04-24,"Delhi","Bawana%2C+Delhi+-+DPCC"
"43","Dwarka-Sector 8, Delhi - DPCC ","pm10",78,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-24 10:00:00,2020-04-24,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"44","Punjabi Bagh, Delhi - DPCC","pm10",70,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-24 10:00:00,2020-04-24,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"45","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",77,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-24 10:00:00,2020-04-24,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"46","Nehru Nagar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-24 10:00:00,2020-04-24,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"47","ITO, Delhi - CPCB","pm10",-723,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-24 10:00:00,2020-04-24,"Delhi","ITO%2C+Delhi+-+CPCB"
"48","Vivek Vihar, Delhi - DPCC","pm10",66,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-24 09:45:00,2020-04-24,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"49","Patparganj, Delhi - DPCC","pm10",58,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-24 09:45:00,2020-04-24,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"50","Ashok Vihar, Delhi - DPCC","pm10",62,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-24 09:45:00,2020-04-24,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"51","Mundka, Delhi - DPCC","pm10",83,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-24 09:45:00,2020-04-24,"Delhi","Mundka%2C+Delhi+-+DPCC"
"52","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",85,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-24 09:45:00,2020-04-24,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"53","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-24 09:45:00,2020-04-24,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"54","Najafgarh, Delhi - DPCC","pm10",80,"µg/m³","IN","Delhi",28.570173,76.933762,2020-04-24 09:45:00,2020-04-24,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"55","Mandir Marg, Delhi - DPCC","pm10",95,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-24 09:45:00,2020-04-24,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"56","DTU, Delhi - CPCB","pm10",80,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 09:45:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"57","Aya Nagar, Delhi - IMD","pm10",88.41,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 09:30:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"58","IGI Airport (T3), Delhi - IMD","pm10",75.77,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 09:30:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"59","Wazirpur, Delhi - DPCC","pm10",69,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-24 09:30:00,2020-04-24,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"60","Narela, Delhi - DPCC","pm10",83,"µg/m³","IN","Delhi",28.822836,77.101981,2020-04-24 09:30:00,2020-04-24,"Delhi","Narela%2C+Delhi+-+DPCC"
"61","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-24 09:00:00,2020-04-24,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"62","IGI Airport (T3), Delhi - IMD","pm10",77.23,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 09:00:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"63","CRRI Mathura Road, Delhi - IMD","pm10",78.96,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-24 09:00:00,2020-04-24,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"64","Okhla Phase-2, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-24 09:00:00,2020-04-24,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"65","Aya Nagar, Delhi - IMD","pm10",125.47,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 09:00:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"66","CRRI Mathura Road, Delhi - IMD","pm10",79.43,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-24 08:30:00,2020-04-24,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"67","DTU, Delhi - CPCB","pm10",82,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 08:30:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"68","Aya Nagar, Delhi - IMD","pm10",125.11,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 08:30:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"69","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-24 08:30:00,2020-04-24,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"70","IGI Airport (T3), Delhi - IMD","pm10",69.82,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 08:15:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"71","ITO, Delhi - CPCB","pm10",-135,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-24 08:15:00,2020-04-24,"Delhi","ITO%2C+Delhi+-+CPCB"
"72","Aya Nagar, Delhi - IMD","pm10",109.39,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 08:15:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"73","Sirifort, Delhi - CPCB","pm10",89,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-24 08:00:00,2020-04-24,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"74","Punjabi Bagh, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-24 08:00:00,2020-04-24,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"75","Nehru Nagar, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-24 08:00:00,2020-04-24,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"76","DTU, Delhi - CPCB","pm10",87,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 08:00:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"77","Dwarka-Sector 8, Delhi - DPCC ","pm10",75,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-24 07:45:00,2020-04-24,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"78","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-24 07:45:00,2020-04-24,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"79","Bawana, Delhi - DPCC","pm10",103,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-24 07:45:00,2020-04-24,"Delhi","Bawana%2C+Delhi+-+DPCC"
"80","Patparganj, Delhi - DPCC","pm10",57,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-24 07:45:00,2020-04-24,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"81","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",83,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-24 07:45:00,2020-04-24,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"82","ITO, Delhi - CPCB","pm10",-587,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-24 07:45:00,2020-04-24,"Delhi","ITO%2C+Delhi+-+CPCB"
"83","DTU, Delhi - CPCB","pm10",87,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 07:45:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"84","Rohini, Delhi - DPCC","pm10",89,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-24 07:45:00,2020-04-24,"Delhi","Rohini%2C+Delhi+-+DPCC"
"85","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",105,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-24 07:45:00,2020-04-24,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"86","Sonia Vihar, Delhi - DPCC","pm10",78,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-24 07:45:00,2020-04-24,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"87","Aya Nagar, Delhi - IMD","pm10",91.08,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 07:30:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"88","Okhla Phase-2, Delhi - DPCC","pm10",73,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-24 07:30:00,2020-04-24,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"89","Narela, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.822836,77.101981,2020-04-24 07:30:00,2020-04-24,"Delhi","Narela%2C+Delhi+-+DPCC"
"90","Vivek Vihar, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-24 07:30:00,2020-04-24,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"91","Alipur, Delhi - DPCC","pm10",104,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-24 07:30:00,2020-04-24,"Delhi","Alipur%2C+Delhi+-+DPCC"
"92","Wazirpur, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-24 07:30:00,2020-04-24,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"93","CRRI Mathura Road, Delhi - IMD","pm10",63.71,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-24 07:30:00,2020-04-24,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"94","Mundka, Delhi - DPCC","pm10",69,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-24 07:30:00,2020-04-24,"Delhi","Mundka%2C+Delhi+-+DPCC"
"95","CRRI Mathura Road, Delhi - IMD","pm10",80.39,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-24 07:15:00,2020-04-24,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"96","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-24 07:15:00,2020-04-24,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"97","Sri Aurobindo Marg, Delhi - DPCC","pm10",55,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-24 07:15:00,2020-04-24,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"98","IGI Airport (T3), Delhi - IMD","pm10",75.38,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 07:15:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"99","Aya Nagar, Delhi - IMD","pm10",79.52,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 07:15:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"100","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",68,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-24 07:00:00,2020-04-24,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"101","Sonia Vihar, Delhi - DPCC","pm10",99,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-24 07:00:00,2020-04-24,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"102","Rohini, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-24 07:00:00,2020-04-24,"Delhi","Rohini%2C+Delhi+-+DPCC"
"103","Patparganj, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-24 07:00:00,2020-04-24,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"104","Nehru Nagar, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-24 07:00:00,2020-04-24,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"105","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",97,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-24 07:00:00,2020-04-24,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"106","Aya Nagar, Delhi - IMD","pm10",80.65,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-24 07:00:00,2020-04-24,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"107","DTU, Delhi - CPCB","pm10",90,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 07:00:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"108","IGI Airport (T3), Delhi - IMD","pm10",57.07,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-24 07:00:00,2020-04-24,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"109","CRRI Mathura Road, Delhi - IMD","pm10",90.64,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-24 07:00:00,2020-04-24,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"110","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-24 07:00:00,2020-04-24,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"111","ITO, Delhi - CPCB","pm10",-913,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-24 07:00:00,2020-04-24,"Delhi","ITO%2C+Delhi+-+CPCB"
"112","Dwarka-Sector 8, Delhi - DPCC ","pm10",86,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-24 07:00:00,2020-04-24,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"113","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-24 07:00:00,2020-04-24,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"114","ITO, Delhi - CPCB","pm10",-867,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-24 06:45:00,2020-04-24,"Delhi","ITO%2C+Delhi+-+CPCB"
"115","DTU, Delhi - CPCB","pm10",90,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-24 06:45:00,2020-04-24,"Delhi","DTU%2C+Delhi+-+CPCB"
"116","Patparganj, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-24 06:45:00,2020-04-24,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"117","Mandir Marg, Delhi - DPCC","pm10",188,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-24 06:45:00,2020-04-24,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"118","Narela, Delhi - DPCC","pm10",101,"µg/m³","IN","Delhi",28.822836,77.101981,2020-04-24 06:45:00,2020-04-24,"Delhi","Narela%2C+Delhi+-+DPCC"
"119","Punjabi Bagh, Delhi - DPCC","pm10",78,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-24 06:45:00,2020-04-24,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"120","Sirifort, Delhi - CPCB","pm10",68,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-24 06:45:00,2020-04-24,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"121","Anand Vihar, Delhi - DPCC","pm10",88,"µg/m³","IN","Delhi",28.646835,77.316032,2020-04-24 06:45:00,2020-04-24,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"122","Rohini, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-24 06:45:00,2020-04-24,"Delhi","Rohini%2C+Delhi+-+DPCC"
"123","Dwarka-Sector 8, Delhi - DPCC ","pm10",86,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-24 06:45:00,2020-04-24,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"124","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-24 06:45:00,2020-04-24,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"125","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",68,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-24 06:45:00,2020-04-24,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"126","Major Dhyan Chand National Stadium, Delhi - DPCC","pm10",97,"µg/m³","IN","Delhi",28.611281,77.237738,2020-04-24 06:45:00,2020-04-24,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"127","Bawana, Delhi - DPCC","pm10",110,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-24 06:45:00,2020-04-24,"Delhi","Bawana%2C+Delhi+-+DPCC"
"128","Okhla Phase-2, Delhi - DPCC","pm10",83,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-24 06:45:00,2020-04-24,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"129","Vivek Vihar, Delhi - DPCC","pm10",79,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-24 06:45:00,2020-04-24,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"130","Sonia Vihar, Delhi - DPCC","pm10",99,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-24 06:45:00,2020-04-24,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"131","North Campus, DU, Delhi - IMD","pm10",0,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-04-24 06:45:00,2020-04-24,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
