"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"1","Rohini, Delhi - DPCC","pm10",96,"µg/m³","IN","Delhi",28.732528,77.11992,2020-02-29 00:00:00,2020-02-29,"Delhi","Rohini%2C+Delhi+-+DPCC"
"2","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",102,"µg/m³","IN","Delhi",28.58028,77.233829,2020-02-29 00:00:00,2020-02-29,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"3","Jahangirpuri, Delhi - DPCC","pm10",116,"µg/m³","IN","Delhi",28.73282,77.170633,2020-02-29 00:00:00,2020-02-29,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"4","Bawana, Delhi - DPCC","pm10",127,"µg/m³","IN","Delhi",28.7762,77.051074,2020-02-29 00:00:00,2020-02-29,"Delhi","Bawana%2C+Delhi+-+DPCC"
"5","Sonia Vihar, Delhi - DPCC","pm10",149,"µg/m³","IN","Delhi",28.710508,77.249485,2020-02-29 00:00:00,2020-02-29,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"6","Wazirpur, Delhi - DPCC","pm10",140,"µg/m³","IN","Delhi",28.699793,77.165453,2020-02-29 00:00:00,2020-02-29,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"7","Aya Nagar, Delhi - IMD","pm10",86.66,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-02-29 00:00:00,2020-02-29,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"8","IGI Airport (T3), Delhi - IMD","pm10",110.24,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-02-29 00:00:00,2020-02-29,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"9","CRRI Mathura Road, Delhi - IMD","pm10",76.25,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-02-29 00:00:00,2020-02-29,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"10","Sri Aurobindo Marg, Delhi - DPCC","pm10",99,"µg/m³","IN","Delhi",28.531346,77.190156,2020-02-29 00:00:00,2020-02-29,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
