"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"29","Lodhi Road, Delhi - IMD","pm25",-31.16,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 16:30:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"30","North Campus, DU, Delhi - IMD","pm25",33.09,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 16:30:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"31","CRRI Mathura Road, Delhi - IMD","pm25",58.36,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 16:30:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"32","Vivek Vihar, Delhi - DPCC","pm25",86,"µg/m³","IN","Delhi",28.672342,77.31526,2020-05-04 16:30:00,2020-05-04,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"33","Wazirpur, Delhi - DPCC","pm25",62,"µg/m³","IN","Delhi",28.699793,77.165453,2020-05-04 16:30:00,2020-05-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"34","Okhla Phase-2, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.530785,77.271255,2020-05-04 16:30:00,2020-05-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"35","Narela, Delhi - DPCC","pm25",99,"µg/m³","IN","Delhi",28.822836,77.101981,2020-05-04 16:30:00,2020-05-04,"Delhi","Narela%2C+Delhi+-+DPCC"
"36","Najafgarh, Delhi - DPCC","pm25",57,"µg/m³","IN","Delhi",28.570173,76.933762,2020-05-04 16:30:00,2020-05-04,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"37","Shadipur, Delhi - CPCB","pm25",21.28,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-05-04 16:30:00,2020-05-04,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"38","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",83.9,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 16:30:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"39","Aya Nagar, Delhi - IMD","pm25",20.66,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 16:30:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"40","Mandir Marg, Delhi - DPCC","pm25",51,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 16:15:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"41","R K Puram, Delhi - DPCC","pm25",63,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 16:15:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"42","DTU, Delhi - CPCB","pm25",60.79,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 16:15:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"43","Shadipur, Delhi - CPCB","pm25",20.59,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-05-04 16:15:00,2020-05-04,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"44","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",83.9,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 16:15:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"45","ITO, Delhi - CPCB","pm25",99,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 16:15:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"46","Mandir Marg, Delhi - DPCC","pm25",67,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 16:00:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"47","DTU, Delhi - CPCB","pm25",60.79,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 16:00:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"48","R K Puram, Delhi - DPCC","pm25",63,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 16:00:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"49","Lodhi Road, Delhi - IMD","pm25",-34.01,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 15:45:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"50","Aya Nagar, Delhi - IMD","pm25",24.17,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 15:45:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"51","North Campus, DU, Delhi - IMD","pm25",22.59,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 15:45:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"52","CRRI Mathura Road, Delhi - IMD","pm25",57.18,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 15:45:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"53","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",55.8,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 15:30:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"54","North Campus, DU, Delhi - IMD","pm25",20.68,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 15:30:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"55","Shadipur, Delhi - CPCB","pm25",20.68,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-05-04 15:30:00,2020-05-04,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"56","Lodhi Road, Delhi - IMD","pm25",-34.65,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 15:30:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"57","Aya Nagar, Delhi - IMD","pm25",45.81,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 15:30:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"58","CRRI Mathura Road, Delhi - IMD","pm25",66.55,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 15:30:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"59","DTU, Delhi - CPCB","pm25",31.26,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 15:15:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"60","R K Puram, Delhi - DPCC","pm25",44,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 15:15:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"61","Mandir Marg, Delhi - DPCC","pm25",67,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 15:15:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"62","ITO, Delhi - CPCB","pm25",94,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 15:15:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"63","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",54,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 15:00:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"64","Dwarka-Sector 8, Delhi - DPCC ","pm25",36,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-05-04 15:00:00,2020-05-04,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"65","Bawana, Delhi - DPCC","pm25",58,"µg/m³","IN","Delhi",28.7762,77.051074,2020-05-04 15:00:00,2020-05-04,"Delhi","Bawana%2C+Delhi+-+DPCC"
"66","Sonia Vihar, Delhi - DPCC","pm25",34,"µg/m³","IN","Delhi",28.710508,77.249485,2020-05-04 15:00:00,2020-05-04,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"67","ITO, Delhi - CPCB","pm25",89,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 15:00:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"68","DTU, Delhi - CPCB","pm25",31.26,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 15:00:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"69","R K Puram, Delhi - DPCC","pm25",44,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 15:00:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"70","Shadipur, Delhi - CPCB","pm25",24.6,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-05-04 15:00:00,2020-05-04,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"71","Narela, Delhi - DPCC","pm25",97,"µg/m³","IN","Delhi",28.822836,77.101981,2020-05-04 14:45:00,2020-05-04,"Delhi","Narela%2C+Delhi+-+DPCC"
"72","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",22,"µg/m³","IN","Delhi",28.498571,77.26484,2020-05-04 14:45:00,2020-05-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"73","Vivek Vihar, Delhi - DPCC","pm25",34,"µg/m³","IN","Delhi",28.672342,77.31526,2020-05-04 14:45:00,2020-05-04,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"74","Mandir Marg, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 14:45:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"75","Sri Aurobindo Marg, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.531346,77.190156,2020-05-04 14:45:00,2020-05-04,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"76","Patparganj, Delhi - DPCC","pm25",22,"µg/m³","IN","Delhi",28.623748,77.287205,2020-05-04 14:45:00,2020-05-04,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"77","Ashok Vihar, Delhi - DPCC","pm25",68,"µg/m³","IN","Delhi",28.695381,77.181665,2020-05-04 14:45:00,2020-05-04,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"78","Wazirpur, Delhi - DPCC","pm25",36,"µg/m³","IN","Delhi",28.699793,77.165453,2020-05-04 14:45:00,2020-05-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"79","Nehru Nagar, Delhi - DPCC","pm25",110,"µg/m³","IN","Delhi",28.56789,77.250515,2020-05-04 14:45:00,2020-05-04,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"80","Najafgarh, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.570173,76.933762,2020-05-04 14:45:00,2020-05-04,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"81","Lodhi Road, Delhi - IMD","pm25",17.56,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 14:30:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"82","Okhla Phase-2, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.530785,77.271255,2020-05-04 14:30:00,2020-05-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"83","US Diplomatic Post: New Delhi","pm25",27,"µg/m³","IN","Delhi",28.63576,77.22445,2020-05-04 14:30:00,2020-05-04,"Delhi","US+Diplomatic+Post%3A+New+Delhi"
"84","North Campus, DU, Delhi - IMD","pm25",-9.36,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 14:30:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"85","CRRI Mathura Road, Delhi - IMD","pm25",67.31,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 14:30:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"86","Aya Nagar, Delhi - IMD","pm25",51.32,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 14:30:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"87","DTU, Delhi - CPCB","pm25",21.48,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 14:15:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"88","ITO, Delhi - CPCB","pm25",49,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 14:15:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"89","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",48.7,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 14:15:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"90","Shadipur, Delhi - CPCB","pm25",6.4,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-05-04 14:15:00,2020-05-04,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"91","CRRI Mathura Road, Delhi - IMD","pm25",36.31,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 14:00:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"92","Major Dhyan Chand National Stadium, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.611281,77.237738,2020-05-04 14:00:00,2020-05-04,"Delhi","Major+Dhyan+Chand+National+Stadium%2C+Delhi+-+DPCC"
"93","Aya Nagar, Delhi - IMD","pm25",33.58,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 14:00:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"94","Patparganj, Delhi - DPCC","pm25",14,"µg/m³","IN","Delhi",28.623748,77.287205,2020-05-04 14:00:00,2020-05-04,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"95","Nehru Nagar, Delhi - DPCC","pm25",31,"µg/m³","IN","Delhi",28.56789,77.250515,2020-05-04 14:00:00,2020-05-04,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"96","North Campus, DU, Delhi - IMD","pm25",19.5,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 14:00:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"97","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.498571,77.26484,2020-05-04 14:00:00,2020-05-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"98","Lodhi Road, Delhi - IMD","pm25",45.02,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 14:00:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"99","Mandir Marg, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 14:00:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"100","R K Puram, Delhi - DPCC","pm25",45,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 14:00:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"101","Bawana, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.7762,77.051074,2020-05-04 14:00:00,2020-05-04,"Delhi","Bawana%2C+Delhi+-+DPCC"
"102","Sonia Vihar, Delhi - DPCC","pm25",20,"µg/m³","IN","Delhi",28.710508,77.249485,2020-05-04 14:00:00,2020-05-04,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"103","Narela, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.822836,77.101981,2020-05-04 13:45:00,2020-05-04,"Delhi","Narela%2C+Delhi+-+DPCC"
"104","Wazirpur, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.699793,77.165453,2020-05-04 13:45:00,2020-05-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"105","Najafgarh, Delhi - DPCC","pm25",7,"µg/m³","IN","Delhi",28.570173,76.933762,2020-05-04 13:45:00,2020-05-04,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"106","Okhla Phase-2, Delhi - DPCC","pm25",17,"µg/m³","IN","Delhi",28.530785,77.271255,2020-05-04 13:45:00,2020-05-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"107","Ashok Vihar, Delhi - DPCC","pm25",39,"µg/m³","IN","Delhi",28.695381,77.181665,2020-05-04 13:45:00,2020-05-04,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"108","Shadipur, Delhi - CPCB","pm25",6.4,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-05-04 13:45:00,2020-05-04,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"109","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",14,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 13:45:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"110","ITO, Delhi - CPCB","pm25",17,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 13:45:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"111","DTU, Delhi - CPCB","pm25",21.48,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 13:45:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"112","Sri Aurobindo Marg, Delhi - DPCC","pm25",13,"µg/m³","IN","Delhi",28.531346,77.190156,2020-05-04 13:45:00,2020-05-04,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"113","Vivek Vihar, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.672342,77.31526,2020-05-04 13:45:00,2020-05-04,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"114","R K Puram, Delhi - DPCC","pm25",45,"µg/m³","IN","Delhi",28.563262,77.186937,2020-05-04 13:30:00,2020-05-04,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"115","DTU, Delhi - CPCB","pm25",21.39,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 13:30:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"116","Mandir Marg, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 13:30:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"117","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",14,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 13:30:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"118","US Diplomatic Post: New Delhi","pm25",23,"µg/m³","IN","Delhi",28.63576,77.22445,2020-05-04 13:30:00,2020-05-04,"Delhi","US+Diplomatic+Post%3A+New+Delhi"
"119","ITO, Delhi - CPCB","pm25",16,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 13:30:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"120","Aya Nagar, Delhi - IMD","pm25",1.81,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-05-04 13:15:00,2020-05-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"121","CRRI Mathura Road, Delhi - IMD","pm25",23.63,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 13:15:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"122","North Campus, DU, Delhi - IMD","pm25",43.27,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 13:15:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"123","Mandir Marg, Delhi - DPCC","pm25",18,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 13:15:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"124","Lodhi Road, Delhi - IMD","pm25",99.76,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-05-04 13:00:00,2020-05-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"125","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",15.4,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-05-04 13:00:00,2020-05-04,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"126","CRRI Mathura Road, Delhi - IMD","pm25",22.02,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-05-04 13:00:00,2020-05-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"127","ITO, Delhi - CPCB","pm25",16,"µg/m³","IN","Delhi",28.628624,77.24106,2020-05-04 13:00:00,2020-05-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"128","North Campus, DU, Delhi - IMD","pm25",33.45,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-05-04 13:00:00,2020-05-04,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
"129","Mandir Marg, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.636429,77.201067,2020-05-04 12:45:00,2020-05-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"130","DTU, Delhi - CPCB","pm25",20.13,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-05-04 12:45:00,2020-05-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"131","Shadipur, Delhi - CPCB","pm25",20.34,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-05-04 12:45:00,2020-05-04,"Delhi","Shadipur%2C+Delhi+-+CPCB"
