"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"24","ITO, Delhi - CPCB","pm10",44,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-04 00:00:00,2020-04-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"25","DTU, Delhi - CPCB","pm10",73,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-04 00:00:00,2020-04-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"26","Okhla Phase-2, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-03 23:45:00,2020-04-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"27","Sirifort, Delhi - CPCB","pm10",70,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-03 23:45:00,2020-04-04,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"28","Mundka, Delhi - DPCC","pm10",178,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-03 23:45:00,2020-04-04,"Delhi","Mundka%2C+Delhi+-+DPCC"
"29","Rohini, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-03 23:45:00,2020-04-04,"Delhi","Rohini%2C+Delhi+-+DPCC"
"30","Sonia Vihar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-03 23:45:00,2020-04-04,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"31","Bawana, Delhi - DPCC","pm10",148,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-03 23:45:00,2020-04-04,"Delhi","Bawana%2C+Delhi+-+DPCC"
"32","CRRI Mathura Road, Delhi - IMD","pm10",69.44,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-03 23:45:00,2020-04-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"33","Aya Nagar, Delhi - IMD","pm10",82.29,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-03 23:45:00,2020-04-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"34","Lodhi Road, Delhi - IMD","pm10",30.41,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-03 23:45:00,2020-04-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"35","Dwarka-Sector 8, Delhi - DPCC ","pm10",118,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-03 23:45:00,2020-04-04,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"36","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",52,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-03 23:45:00,2020-04-04,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"37","Pusa, Delhi - IMD","pm10",2.66,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-03 23:45:00,2020-04-04,"Delhi","Pusa%2C+Delhi+-+IMD"
"38","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-03 23:45:00,2020-04-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"39","Jahangirpuri, Delhi - DPCC","pm10",89,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-03 23:45:00,2020-04-04,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"40","Punjabi Bagh, Delhi - DPCC","pm10",50,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-03 23:45:00,2020-04-04,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"41","DTU, Delhi - CPCB","pm10",73,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-03 23:45:00,2020-04-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"42","ITO, Delhi - CPCB","pm10",42,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-03 23:45:00,2020-04-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"43","Ashok Vihar, Delhi - DPCC","pm10",85,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-03 23:45:00,2020-04-04,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"44","Sri Aurobindo Marg, Delhi - DPCC","pm10",53,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-03 23:45:00,2020-04-04,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"45","Vivek Vihar, Delhi - DPCC","pm10",51,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-03 23:45:00,2020-04-04,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"46","Wazirpur, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-03 23:45:00,2020-04-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"47","Ashok Vihar, Delhi - DPCC","pm10",85,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-03 23:30:00,2020-04-04,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"48","Okhla Phase-2, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-03 23:30:00,2020-04-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"49","Vivek Vihar, Delhi - DPCC","pm10",51,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-03 23:30:00,2020-04-04,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"50","Pusa, Delhi - IMD","pm10",5.59,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-03 23:30:00,2020-04-04,"Delhi","Pusa%2C+Delhi+-+IMD"
"51","Mandir Marg, Delhi - DPCC","pm10",56,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-03 23:30:00,2020-04-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"52","Patparganj, Delhi - DPCC","pm10",48,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-03 23:30:00,2020-04-04,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"53","Sonia Vihar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-03 23:30:00,2020-04-04,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"54","Rohini, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-03 23:30:00,2020-04-04,"Delhi","Rohini%2C+Delhi+-+DPCC"
"55","Nehru Nagar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-03 23:30:00,2020-04-04,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"56","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",52,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-03 23:30:00,2020-04-04,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"57","Jahangirpuri, Delhi - DPCC","pm10",89,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-03 23:30:00,2020-04-04,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"58","Punjabi Bagh, Delhi - DPCC","pm10",50,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-03 23:30:00,2020-04-04,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"59","Sirifort, Delhi - CPCB","pm10",69,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-03 23:30:00,2020-04-04,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"60","ITO, Delhi - CPCB","pm10",45,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-03 23:30:00,2020-04-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"61","Alipur, Delhi - DPCC","pm10",89,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-03 23:30:00,2020-04-04,"Delhi","Alipur%2C+Delhi+-+DPCC"
"62","Sri Aurobindo Marg, Delhi - DPCC","pm10",53,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-03 23:30:00,2020-04-04,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"63","Mundka, Delhi - DPCC","pm10",178,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-03 23:30:00,2020-04-04,"Delhi","Mundka%2C+Delhi+-+DPCC"
"64","Wazirpur, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-03 23:30:00,2020-04-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"65","CRRI Mathura Road, Delhi - IMD","pm10",67.98,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-03 23:30:00,2020-04-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"66","Aya Nagar, Delhi - IMD","pm10",88.16,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-03 23:30:00,2020-04-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"67","Dwarka-Sector 8, Delhi - DPCC ","pm10",118,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-03 23:30:00,2020-04-04,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"68","IGI Airport (T3), Delhi - IMD","pm10",120.95,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-03 23:30:00,2020-04-04,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"69","Bawana, Delhi - DPCC","pm10",148,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-03 23:30:00,2020-04-04,"Delhi","Bawana%2C+Delhi+-+DPCC"
"70","Lodhi Road, Delhi - IMD","pm10",44.54,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-03 23:30:00,2020-04-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"71","DTU, Delhi - CPCB","pm10",74,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-03 23:30:00,2020-04-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"72","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-03 23:30:00,2020-04-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"73","Wazirpur, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-03 23:15:00,2020-04-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"74","Pusa, Delhi - IMD","pm10",10.19,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-03 23:15:00,2020-04-04,"Delhi","Pusa%2C+Delhi+-+IMD"
"75","Sirifort, Delhi - CPCB","pm10",62,"µg/m³","IN","Delhi",28.5504249,77.2159377,2020-04-03 23:15:00,2020-04-04,"Delhi","Sirifort%2C+Delhi+-+CPCB"
"76","Lodhi Road, Delhi - IMD","pm10",42.45,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-03 23:15:00,2020-04-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"77","ITO, Delhi - CPCB","pm10",50,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-03 23:15:00,2020-04-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"78","Okhla Phase-2, Delhi - DPCC","pm10",67,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-03 23:15:00,2020-04-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"79","Vivek Vihar, Delhi - DPCC","pm10",51,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-03 23:15:00,2020-04-04,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"80","Patparganj, Delhi - DPCC","pm10",48,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-03 23:15:00,2020-04-04,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"81","Nehru Nagar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.56789,77.250515,2020-04-03 23:15:00,2020-04-04,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"82","Sonia Vihar, Delhi - DPCC","pm10",64,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-03 23:15:00,2020-04-04,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"83","Jahangirpuri, Delhi - DPCC","pm10",84,"µg/m³","IN","Delhi",28.73282,77.170633,2020-04-03 23:15:00,2020-04-04,"Delhi","Jahangirpuri%2C+Delhi+-+DPCC"
"84","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",52,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-03 23:15:00,2020-04-04,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"85","Ashok Vihar, Delhi - DPCC","pm10",85,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-03 23:15:00,2020-04-04,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"86","Mundka, Delhi - DPCC","pm10",178,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-03 23:15:00,2020-04-04,"Delhi","Mundka%2C+Delhi+-+DPCC"
"87","Sri Aurobindo Marg, Delhi - DPCC","pm10",53,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-03 23:15:00,2020-04-04,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"88","DTU, Delhi - CPCB","pm10",83,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-03 23:15:00,2020-04-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"89","Dwarka-Sector 8, Delhi - DPCC ","pm10",118,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-03 23:15:00,2020-04-04,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"90","CRRI Mathura Road, Delhi - IMD","pm10",76.34,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-03 23:15:00,2020-04-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"91","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",63,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-03 23:15:00,2020-04-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"92","Rohini, Delhi - DPCC","pm10",81,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-03 23:15:00,2020-04-04,"Delhi","Rohini%2C+Delhi+-+DPCC"
"93","Mandir Marg, Delhi - DPCC","pm10",56,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-03 23:15:00,2020-04-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"94","Punjabi Bagh, Delhi - DPCC","pm10",50,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-03 23:15:00,2020-04-04,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"95","IGI Airport (T3), Delhi - IMD","pm10",119.19,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-03 23:15:00,2020-04-04,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"96","Aya Nagar, Delhi - IMD","pm10",88.23,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-03 23:15:00,2020-04-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"97","Aya Nagar, Delhi - IMD","pm10",84.02,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-04-03 23:00:00,2020-04-04,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"98","Bawana, Delhi - DPCC","pm10",88,"µg/m³","IN","Delhi",28.7762,77.051074,2020-04-03 23:00:00,2020-04-04,"Delhi","Bawana%2C+Delhi+-+DPCC"
"99","Sonia Vihar, Delhi - DPCC","pm10",78,"µg/m³","IN","Delhi",28.710508,77.249485,2020-04-03 23:00:00,2020-04-04,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"100","Patparganj, Delhi - DPCC","pm10",47,"µg/m³","IN","Delhi",28.623748,77.287205,2020-04-03 23:00:00,2020-04-04,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"101","Rohini, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-03 23:00:00,2020-04-04,"Delhi","Rohini%2C+Delhi+-+DPCC"
"102","Jawaharlal Nehru Stadium, Delhi - DPCC","pm10",62,"µg/m³","IN","Delhi",28.58028,77.233829,2020-04-03 23:00:00,2020-04-04,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"103","Dwarka-Sector 8, Delhi - DPCC ","pm10",100,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-04-03 23:00:00,2020-04-04,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"104","ITO, Delhi - CPCB","pm10",55,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-03 23:00:00,2020-04-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"105","DTU, Delhi - CPCB","pm10",83,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-04-03 23:00:00,2020-04-04,"Delhi","DTU%2C+Delhi+-+CPCB"
"106","IGI Airport (T3), Delhi - IMD","pm10",115.82,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-03 23:00:00,2020-04-04,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"107","Pusa, Delhi - IMD","pm10",6.53,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-03 23:00:00,2020-04-04,"Delhi","Pusa%2C+Delhi+-+IMD"
"108","Lodhi Road, Delhi - IMD","pm10",30.36,"µg/m³","IN","Delhi",28.5918245,77.2273074,2020-04-03 23:00:00,2020-04-04,"Delhi","Lodhi+Road%2C+Delhi+-+IMD"
"109","CRRI Mathura Road, Delhi - IMD","pm10",81.46,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-03 23:00:00,2020-04-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"110","Punjabi Bagh, Delhi - DPCC","pm10",51,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-03 23:00:00,2020-04-04,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"111","Alipur, Delhi - DPCC","pm10",89,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-03 23:00:00,2020-04-04,"Delhi","Alipur%2C+Delhi+-+DPCC"
"112","Sri Aurobindo Marg, Delhi - DPCC","pm10",53,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-03 23:00:00,2020-04-04,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"113","Mundka, Delhi - DPCC","pm10",178,"µg/m³","IN","Delhi",28.684678,77.076574,2020-04-03 23:00:00,2020-04-04,"Delhi","Mundka%2C+Delhi+-+DPCC"
"114","Wazirpur, Delhi - DPCC","pm10",90,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-03 23:00:00,2020-04-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"115","Vivek Vihar, Delhi - DPCC","pm10",51,"µg/m³","IN","Delhi",28.672342,77.31526,2020-04-03 23:00:00,2020-04-04,"Delhi","Vivek+Vihar%2C+Delhi+-+DPCC"
"116","Okhla Phase-2, Delhi - DPCC","pm10",55,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-03 23:00:00,2020-04-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"117","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",59,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-03 23:00:00,2020-04-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"118","Mandir Marg, Delhi - DPCC","pm10",53,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-03 23:00:00,2020-04-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"119","Ashok Vihar, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-03 23:00:00,2020-04-04,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"120","Pusa, Delhi - IMD","pm10",4.12,"µg/m³","IN","Delhi",28.639645,77.146263,2020-04-03 22:45:00,2020-04-04,"Delhi","Pusa%2C+Delhi+-+IMD"
"121","Alipur, Delhi - DPCC","pm10",106,"µg/m³","IN","Delhi",28.815329,77.15301,2020-04-03 22:45:00,2020-04-04,"Delhi","Alipur%2C+Delhi+-+DPCC"
"122","Mandir Marg, Delhi - DPCC","pm10",53,"µg/m³","IN","Delhi",28.636429,77.201067,2020-04-03 22:45:00,2020-04-04,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"123","Sri Aurobindo Marg, Delhi - DPCC","pm10",42,"µg/m³","IN","Delhi",28.531346,77.190156,2020-04-03 22:45:00,2020-04-04,"Delhi","Sri+Aurobindo+Marg%2C+Delhi+-+DPCC"
"124","Rohini, Delhi - DPCC","pm10",91,"µg/m³","IN","Delhi",28.732528,77.11992,2020-04-03 22:45:00,2020-04-04,"Delhi","Rohini%2C+Delhi+-+DPCC"
"125","Dr. Karni Singh Shooting Range, Delhi - DPCC","pm10",59,"µg/m³","IN","Delhi",28.498571,77.26484,2020-04-03 22:45:00,2020-04-04,"Delhi","Dr.+Karni+Singh+Shooting+Range%2C+Delhi+-+DPCC"
"126","IGI Airport (T3), Delhi - IMD","pm10",95.49,"µg/m³","IN","Delhi",28.5627763,77.1180053,2020-04-03 22:45:00,2020-04-04,"Delhi","IGI+Airport+%28T3%29%2C+Delhi+-+IMD"
"127","ITO, Delhi - CPCB","pm10",61,"µg/m³","IN","Delhi",28.628624,77.24106,2020-04-03 22:45:00,2020-04-04,"Delhi","ITO%2C+Delhi+-+CPCB"
"128","CRRI Mathura Road, Delhi - IMD","pm10",86.02,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-04-03 22:45:00,2020-04-04,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"129","Ashok Vihar, Delhi - DPCC","pm10",74,"µg/m³","IN","Delhi",28.695381,77.181665,2020-04-03 22:45:00,2020-04-04,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"130","Okhla Phase-2, Delhi - DPCC","pm10",55,"µg/m³","IN","Delhi",28.530785,77.271255,2020-04-03 22:45:00,2020-04-04,"Delhi","Okhla+Phase-2%2C+Delhi+-+DPCC"
"131","Punjabi Bagh, Delhi - DPCC","pm10",51,"µg/m³","IN","Delhi",28.674045,77.131023,2020-04-03 22:45:00,2020-04-04,"Delhi","Punjabi+Bagh%2C+Delhi+-+DPCC"
"132","Wazirpur, Delhi - DPCC","pm10",95,"µg/m³","IN","Delhi",28.699793,77.165453,2020-04-03 22:45:00,2020-04-04,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
