"","location","parameter","value","unit","country","city","latitude","longitude","dateUTC","dateLocal","cityURL","locationURL"
"1","R K Puram, Delhi - DPCC","pm25",19,"µg/m³","IN","Delhi",28.563262,77.186937,2020-03-14 00:00:00,2020-03-14,"Delhi","R+K+Puram%2C+Delhi+-+DPCC"
"2","Wazirpur, Delhi - DPCC","pm25",42,"µg/m³","IN","Delhi",28.699793,77.165453,2020-03-14 00:00:00,2020-03-14,"Delhi","Wazirpur%2C+Delhi+-+DPCC"
"3","Anand Vihar, Delhi - DPCC","pm25",36,"µg/m³","IN","Delhi",28.646835,77.316032,2020-03-14 00:00:00,2020-03-14,"Delhi","Anand+Vihar%2C+Delhi+-+DPCC"
"4","ITO, Delhi - CPCB","pm25",53,"µg/m³","IN","Delhi",28.628624,77.24106,2020-03-14 00:00:00,2020-03-14,"Delhi","ITO%2C+Delhi+-+CPCB"
"5","Narela, Delhi - DPCC","pm25",44,"µg/m³","IN","Delhi",28.822836,77.101981,2020-03-14 00:00:00,2020-03-14,"Delhi","Narela%2C+Delhi+-+DPCC"
"6","DTU, Delhi - CPCB","pm25",39.97,"µg/m³","IN","Delhi",28.7500499,77.1112615,2020-03-14 00:00:00,2020-03-14,"Delhi","DTU%2C+Delhi+-+CPCB"
"7","Ashok Vihar, Delhi - DPCC","pm25",30,"µg/m³","IN","Delhi",28.695381,77.181665,2020-03-14 00:00:00,2020-03-14,"Delhi","Ashok+Vihar%2C+Delhi+-+DPCC"
"8","Shadipur, Delhi - CPCB","pm25",19.27,"µg/m³","IN","Delhi",28.6514781,77.1473105,2020-03-14 00:00:00,2020-03-14,"Delhi","Shadipur%2C+Delhi+-+CPCB"
"9","Dwarka-Sector 8, Delhi - DPCC ","pm25",25,"µg/m³","IN","Delhi",28.5710274,77.0719006,2020-03-14 00:00:00,2020-03-14,"Delhi","Dwarka-Sector+8%2C+Delhi+-+DPCC+"
"10","Sonia Vihar, Delhi - DPCC","pm25",41,"µg/m³","IN","Delhi",28.710508,77.249485,2020-03-14 00:00:00,2020-03-14,"Delhi","Sonia+Vihar%2C+Delhi+-+DPCC"
"11","Rohini, Delhi - DPCC","pm25",40,"µg/m³","IN","Delhi",28.732528,77.11992,2020-03-14 00:00:00,2020-03-14,"Delhi","Rohini%2C+Delhi+-+DPCC"
"12","Mandir Marg, Delhi - DPCC","pm25",24,"µg/m³","IN","Delhi",28.636429,77.201067,2020-03-14 00:00:00,2020-03-14,"Delhi","Mandir+Marg%2C+Delhi+-+DPCC"
"13","Najafgarh, Delhi - DPCC","pm25",117,"µg/m³","IN","Delhi",28.570173,76.933762,2020-03-14 00:00:00,2020-03-14,"Delhi","Najafgarh%2C+Delhi+-+DPCC"
"14","Alipur, Delhi - DPCC","pm25",35,"µg/m³","IN","Delhi",28.815329,77.15301,2020-03-14 00:00:00,2020-03-14,"Delhi","Alipur%2C+Delhi+-+DPCC"
"15","CRRI Mathura Road, Delhi - IMD","pm25",21.47,"µg/m³","IN","Delhi",28.5512005,77.2735737,2020-03-14 00:00:00,2020-03-14,"Delhi","CRRI+Mathura+Road%2C+Delhi+-+IMD"
"16","NSIT Dwarka, Delhi - CPCB","pm25",25.68,"µg/m³","IN","Delhi",28.60909,77.0325413,2020-03-14 00:00:00,2020-03-14,"Delhi","NSIT+Dwarka%2C+Delhi+-+CPCB"
"17","Aya Nagar, Delhi - IMD","pm25",19.57,"µg/m³","IN","Delhi",28.4706914,77.1099364,2020-03-14 00:00:00,2020-03-14,"Delhi","Aya+Nagar%2C+Delhi+-+IMD"
"18","IHBAS, Dilshad Garden, Delhi - CPCB","pm25",10.9,"µg/m³","IN","Delhi",28.6811736,77.3025234,2020-03-14 00:00:00,2020-03-14,"Delhi","IHBAS%2C+Dilshad+Garden%2C+Delhi+-+CPCB"
"19","Patparganj, Delhi - DPCC","pm25",16,"µg/m³","IN","Delhi",28.623748,77.287205,2020-03-14 00:00:00,2020-03-14,"Delhi","Patparganj%2C+Delhi+-+DPCC"
"20","Jawaharlal Nehru Stadium, Delhi - DPCC","pm25",25,"µg/m³","IN","Delhi",28.58028,77.233829,2020-03-14 00:00:00,2020-03-14,"Delhi","Jawaharlal+Nehru+Stadium%2C+Delhi+-+DPCC"
"21","Nehru Nagar, Delhi - DPCC","pm25",27,"µg/m³","IN","Delhi",28.56789,77.250515,2020-03-14 00:00:00,2020-03-14,"Delhi","Nehru+Nagar%2C+Delhi+-+DPCC"
"22","North Campus, DU, Delhi - IMD","pm25",27.69,"µg/m³","IN","Delhi",28.6573814,77.1585447,2020-03-14 00:00:00,2020-03-14,"Delhi","North+Campus%2C+DU%2C+Delhi+-+IMD"
